accession_code,ProstT5_64_dim_0,ProstT5_64_dim_1,ProstT5_64_dim_2,ProstT5_64_dim_3,ProstT5_64_dim_4,ProstT5_64_dim_5,ProstT5_64_dim_6,ProstT5_64_dim_7,ProstT5_64_dim_8,ProstT5_64_dim_9,ProstT5_64_dim_10,ProstT5_64_dim_11,ProstT5_64_dim_12,ProstT5_64_dim_13,ProstT5_64_dim_14,ProstT5_64_dim_15,ProstT5_64_dim_16,ProstT5_64_dim_17,ProstT5_64_dim_18,ProstT5_64_dim_19,ProstT5_64_dim_20,ProstT5_64_dim_21,ProstT5_64_dim_22,ProstT5_64_dim_23,ProstT5_64_dim_24,ProstT5_64_dim_25,ProstT5_64_dim_26,ProstT5_64_dim_27,ProstT5_64_dim_28,ProstT5_64_dim_29,ProstT5_64_dim_30,ProstT5_64_dim_31,ProstT5_64_dim_32,ProstT5_64_dim_33,ProstT5_64_dim_34,ProstT5_64_dim_35,ProstT5_64_dim_36,ProstT5_64_dim_37,ProstT5_64_dim_38,ProstT5_64_dim_39,ProstT5_64_dim_40,ProstT5_64_dim_41,ProstT5_64_dim_42,ProstT5_64_dim_43,ProstT5_64_dim_44,ProstT5_64_dim_45,ProstT5_64_dim_46,ProstT5_64_dim_47,ProstT5_64_dim_48,ProstT5_64_dim_49,ProstT5_64_dim_50,ProstT5_64_dim_51,ProstT5_64_dim_52,ProstT5_64_dim_53,ProstT5_64_dim_54,ProstT5_64_dim_55,ProstT5_64_dim_56,ProstT5_64_dim_57,ProstT5_64_dim_58,ProstT5_64_dim_59,ProstT5_64_dim_60,ProstT5_64_dim_61,ProstT5_64_dim_62,ProstT5_64_dim_63
P19447,-0.13527718,-0.018496402,0.099799916,-0.31044874,0.01870154,0.08005265,-0.09233938,0.040847324,-0.018265681,-0.029626548,-0.023917638,-0.05426735,-0.11223877,0.07468623,-0.046640918,-0.025447458,0.07946958,-0.056733076,-0.22073382,0.01988209,0.0039885454,0.14805204,0.060463816,-0.032211326,-0.11404307,-0.071512364,0.2000112,0.052948765,0.28407776,-0.041345146,0.0018038079,0.017290024,-0.19077018,0.048175927,0.13011299,0.026372455,-0.050553553,0.05874047,0.03713845,0.01580517,0.03078039,-0.01373092,-0.022364266,-0.003918197,0.026633816,0.063587695,-0.0329533,-0.1427311,0.005467929,-0.03423437,-0.049545888,-0.17615463,-0.08948497,0.15525645,-0.101346,-0.16948631,0.0057404414,-0.12596714,-0.07376264,0.015276752,-0.07669346,-0.017663524,0.0023263916,0.22467038
F8WQK8,-0.106563665,0.114789896,-0.09952402,-0.32942903,-0.054894727,0.004278742,-0.096221924,-0.06982199,0.020436531,0.06253291,-0.082878254,0.09099224,-0.107059576,-0.023466617,0.011412643,0.08857866,-0.076971754,0.07330777,0.07829429,0.06917148,0.16478051,0.10305891,0.11663753,0.10368196,-0.09452619,-0.013168775,0.36061394,-0.19866462,0.017601952,-0.29498363,-0.12096481,-0.018120494,-0.16653965,-0.041774053,0.08035436,0.010387581,0.01702907,-0.0729709,-0.09835574,0.09284098,0.200752,0.01712021,-0.054421227,-0.005322922,-0.008308576,0.0782365,0.03741243,0.03693255,-0.10339808,0.020936765,0.14354463,-0.066283196,-0.12792483,0.15010896,0.04830154,-0.2225598,0.02546852,-0.053982347,-0.15707126,-0.1527805,-0.11292431,-0.21776511,-0.014207408,0.11959525
O70435,-0.011686569,-0.06169519,-0.16457684,-0.050225817,0.0014384929,0.0871932,-0.06256688,-0.12009902,0.20335622,-0.08780559,-0.00083545037,-0.025654707,0.01078305,-0.04202379,0.02866375,-0.17077263,-0.023845352,0.018219106,-0.0038425587,0.01386445,-0.121741846,0.16323775,0.1460851,-0.10750277,0.017844949,0.056717448,0.17360196,0.08998029,0.13913462,-0.19007383,0.17021836,3.7062564e-05,-0.051483124,-0.02072456,-0.19288878,-0.013923116,-0.031867813,0.034590986,-0.037803374,-0.1026317,0.13598764,0.021531934,0.17481355,0.052606888,-0.14871995,0.10116376,-0.026491083,0.21389225,0.07630038,0.092759214,0.010552429,-0.076414995,-0.03514766,0.040045477,0.045239158,-0.16188093,-0.04444128,0.008281697,-0.07671657,-0.111945346,-0.16545579,0.07094022,0.013095565,0.095199525
P15151,0.07259703,-0.032770634,-0.0037496611,-0.0818812,-0.04898401,-0.03302946,0.21670857,-0.0020246254,-0.065435745,-0.13051245,0.05430478,0.10521081,0.0067512877,0.0040130005,0.00949879,0.019419841,-0.07403059,0.06656148,0.03930292,-0.003307864,-0.09158386,-0.07471328,-0.11929033,-0.053016964,-0.09701298,0.029215343,-0.11127823,-0.17251341,0.08238348,-0.124411955,0.067007884,-0.120938934,-0.14079241,-0.107577756,-0.086434186,-0.05571735,0.012968862,0.027347755,-0.035200574,0.067488655,0.13059534,0.03747315,0.3133102,0.009393573,0.0012003239,0.045590203,-0.055589803,0.19396706,0.118088946,0.0020672306,-0.060782287,-0.07282138,-0.117142685,-0.13429222,0.34478942,-0.18752506,0.03672158,0.07249147,-0.09618336,0.06622795,-0.08795421,-0.007101044,-0.12887572,-0.12207333
P07998,-0.042206362,0.2102479,0.04256332,-0.48426324,0.05763464,-0.044868656,-0.09405883,0.0467293,0.20009989,-0.16200182,-0.06929023,0.012960233,-0.070844255,-0.23396614,0.13460502,-0.19599289,0.02568955,-0.1261613,-0.124328464,0.027219705,-0.10567041,0.108799346,0.1352048,0.13761514,0.059024766,0.16450933,0.39571902,-0.19319013,-0.053218786,0.017863339,-0.0037789103,-0.07445038,0.10584088,0.11673376,-0.11642393,0.26087356,-0.21610567,-0.19015916,-0.13281956,0.05527938,0.17684802,0.030925712,0.3708483,-0.10458235,0.09076259,0.08276866,-0.10173213,-0.019739471,0.06092003,0.06976939,-0.26297247,0.009769146,0.062658176,-0.14910707,-0.024354897,-0.011508971,-0.06002014,0.1053464,-0.06803678,0.09452578,-0.21748851,0.08885327,0.04864686,0.14028972
O60504,0.19194417,-0.05462583,0.19422677,0.27032357,0.0730232,-0.11739374,0.09347135,0.078226894,-0.21726862,0.04110349,0.0012008753,-0.003115423,-2.3692846e-05,-0.06652059,0.1839482,0.009510249,0.0031686574,-0.028347578,0.13696057,-0.009719193,0.006747205,-0.13255374,0.14396442,-0.051552176,-0.02974336,0.035847902,-0.09477634,-0.0012260228,-0.22650664,-0.17082119,0.07795824,-0.090953946,0.07450117,-0.033774793,-0.07764409,-0.13694675,0.25180286,-0.04413493,0.23163942,0.0018582636,-0.15632468,0.04126501,-0.060004234,0.030823462,0.1618783,0.067764744,0.023285002,-0.08076749,0.11815195,-0.09729561,0.28387958,-0.1515478,-0.03951729,-0.058703523,0.13580364,0.09938744,-0.010709889,-0.06292458,-0.019202579,0.18519366,-0.022683091,0.08067986,-0.19690305,-0.107526995
P38936,0.20388433,0.0557411,0.22079396,0.2677614,0.05058638,-0.037547424,-0.07369894,0.07866832,0.012906758,0.019272164,0.047889233,0.06387335,0.35647348,0.11771288,0.1350491,-0.19416068,0.039574824,-0.19158,0.024477025,-0.0036156774,0.098777756,-0.27949414,0.04484415,0.04069709,-0.14646974,-0.11727774,-0.053969897,-0.2087801,-0.07033464,0.2454156,-0.012913486,0.16442588,0.046521697,0.021014351,-0.09718732,0.07535866,0.042429283,-0.084164634,-0.0125842765,0.14282393,-0.063882284,-0.041124668,0.20559463,0.04062944,-0.0114289615,0.2029398,0.049778413,-0.04547794,0.2489513,-0.050179865,-0.08411263,0.13914308,-0.17153949,-0.060712826,0.039487775,0.28144395,-0.069782615,-0.04367993,-0.045955066,0.13242328,-0.018720945,0.1965636,-0.0807144,-0.24447782
P16687,-0.24062538,0.17826399,0.18713987,-0.3964194,0.20084289,0.15050998,-0.33433676,-0.06806956,0.118473426,-0.03587862,0.03353121,0.16771433,0.1033301,0.23647134,-0.033443518,-0.061156422,0.09848008,-0.15356098,-0.083451495,0.15250291,0.15168463,-0.0078567015,-0.09133384,0.011443382,0.013732798,-0.04092755,0.4270017,-0.1409633,0.09969026,-0.08587905,-0.01918819,0.24647622,-0.03763929,-0.011041045,0.13174973,0.15391132,-0.20165929,-0.12139827,-0.008674413,0.09379088,0.21849817,0.0070496798,0.0820098,-0.07659664,0.06526269,0.14949018,-0.025715932,-0.07913413,0.08711733,-0.019413613,-0.04191212,-0.077778175,-0.004747741,0.11970601,-0.05033592,-0.3111096,0.04499107,-0.21674755,0.038516887,-0.0915342,-0.14774905,0.040057737,-0.0018699616,0.22132422
A0A0B5LB55,-0.1202692,0.047846746,0.09542567,-0.1492509,0.028397419,0.04035098,0.024831414,0.18436085,-0.08699705,-0.024804346,-0.044404484,0.09237349,0.04245939,-0.11170612,0.038277067,0.022664703,-0.24900146,0.07675203,0.15311332,-0.057817757,0.058085643,0.025811769,0.25461248,0.009757893,-0.14836249,0.07935848,0.2547099,-0.13731875,0.068310514,-0.3307568,0.09635359,0.022246322,-0.3522069,-0.06512557,-0.025248304,-0.08587755,0.0450683,0.02705827,-0.021219775,0.009540832,0.10981436,-0.045134023,0.017979138,0.061191022,0.15075727,0.06294873,-0.05212038,0.22088856,-0.11378216,-0.003162086,-0.0028826408,-0.14667863,-0.25511557,0.052989595,0.22183144,-0.23803546,-0.0065295175,-0.15563613,-0.0071708597,-0.042267438,-0.13023767,0.039820727,-0.1453377,-0.11217909
P42566,-0.18065554,-0.019187517,-0.053491823,-0.34900326,-0.046847317,-0.021505103,0.06377322,0.027235765,-0.10186063,-0.01628825,-0.059671283,0.04928585,0.042519443,-0.10034025,-0.079828784,0.08306435,-0.05092886,-0.095698304,-0.008242287,0.05410466,0.043349836,-0.055773832,0.094837725,-0.025016593,-0.0022013336,-0.005217187,-0.007352613,-0.022182219,0.089600846,0.052542955,-0.021046856,0.1352639,0.0054304637,-0.072927535,0.068184525,0.04897,0.08466867,-0.020784883,-0.032748416,-0.10013296,0.08065056,0.008935636,-0.18887436,-0.0400547,0.0095408205,-0.13363408,0.11766028,0.040077005,0.0026171617,-0.14520329,0.12066136,-0.15928173,0.3524898,0.004472561,-0.088658035,-0.18508455,-0.1175625,0.1601232,0.0987982,0.058262877,-0.059591435,-0.19428791,-0.18290156,0.29494002
P39099,0.19206639,-0.041523766,0.03949833,-0.06809254,0.03884386,-0.0064835474,0.08324669,0.1849738,0.15762146,-0.039940834,0.08477826,0.07005066,-0.08130922,0.018556837,0.14035007,-0.006541863,0.13558558,0.061437346,0.114140704,0.04517263,0.08034684,0.038726367,0.097875476,-0.10748212,-0.062969506,0.13790742,-0.07749576,-0.014205877,0.020533584,-0.21942046,0.11413254,0.013377034,0.105751485,0.012569841,-0.085483134,-0.03568343,0.17965482,-0.038215213,0.08092042,-0.009081584,0.065393746,0.0379614,0.10478795,-0.062472608,-0.14385532,0.031957082,-0.0695343,0.21237338,-0.07830394,0.016078137,-0.06277782,-0.18487099,-0.04262597,0.14293924,0.117749676,-0.18436274,-0.030054875,0.26956403,0.006963264,-0.18352263,-0.09957363,-0.089589134,-0.12450623,-0.04070375
O15151,0.11995298,0.022056164,0.2194538,0.2119229,0.050695337,-0.07041206,0.064626165,-0.10475705,-0.3884015,-0.2031557,-0.01565607,-0.037850153,0.0017500371,-0.058350343,0.19709587,0.049701348,0.113248214,0.015642714,-0.008118197,0.0580774,0.047868468,-0.12021332,0.33531806,-0.034381896,-0.14851388,0.109348394,-0.33196723,0.095979676,-0.09300853,0.08481876,-0.00465345,-0.063728005,-0.09180625,-0.039739974,0.034077346,-0.04990854,0.211027,0.010078397,0.13810281,0.053533807,-0.12354145,0.030213097,-0.06392367,0.010673739,0.02322741,0.14483194,-0.0070885047,0.049096745,0.17781983,-0.046487056,0.1719199,-0.19146895,0.18573242,0.12101392,0.017788067,0.22883813,-0.09233322,-0.02950985,-0.16953926,0.016798958,-0.11215421,0.044083916,-0.18215355,0.024917347
A0A0H2UNG6,-0.20795651,-0.029175054,0.03990117,-0.29651988,0.06744082,0.13532084,0.025300749,-0.08514069,0.20879592,-0.19034055,-0.03231845,-0.023352552,0.107190385,0.14442433,-0.040291756,0.16403952,0.097327925,0.018052775,0.04642344,0.18079624,0.11013833,0.0067457478,-0.045888424,0.0031543057,-0.050878216,-0.018685073,0.27631518,-0.11983062,0.2977426,-0.2334198,0.053199477,0.042518433,-0.08156991,0.011633337,0.067825705,-0.029592678,0.048640627,-0.04200176,0.024118446,0.028430305,0.11647529,0.04867688,-0.010984088,0.010678146,-0.19425449,0.10293879,0.050875656,0.024738144,-0.15040565,-0.09983881,0.20834282,-0.121386014,0.17847422,0.111049525,0.107409075,-0.31736612,0.072779395,-0.089703925,-0.035659585,-0.18269533,-0.017824799,0.11253089,0.18439543,0.2747806
O53664,0.023266697,0.06284561,-0.16062811,-0.09016298,0.016247857,-0.10971277,-0.030286893,0.28528568,0.059291698,-0.0868539,0.01889089,0.23760536,0.013593949,0.14320979,0.08161482,-0.069574475,-0.026223056,0.06569598,0.038798243,-0.04027676,0.120130405,0.031213194,0.17989013,0.035955034,-0.18799505,0.11226345,0.3003719,-0.12715666,0.028766505,-0.30229968,-0.104817234,-0.020688418,0.014948625,-0.017805733,-0.08790332,-0.012738176,0.13026941,0.052156728,-0.0533731,-0.078636125,0.11294787,-0.055726945,0.1420038,0.008848194,0.054424047,-0.06548406,0.024464,0.33013958,-0.107508704,0.0929304,-0.23415716,-0.0006385287,-0.123434775,-0.05965384,0.24569984,-0.18470375,0.06813019,0.10958387,-0.06952071,-0.055223074,-0.092073776,-0.033736065,-0.18970945,-0.066010095
P0A937,0.058516994,0.09044015,-0.061064452,-0.15955892,-0.08810386,0.045765374,0.17782035,-0.10419238,0.2864714,0.029541165,0.04730907,0.15302314,0.0344216,-0.012033051,-0.004598692,-0.26930907,-0.037687026,0.07641617,-0.08065115,-0.07915783,-0.08782391,0.022003293,-0.15885861,-0.022477733,-0.042287525,0.040744744,0.053855546,-0.21616128,0.11141746,0.0047774,-0.018014723,-0.051792473,0.053780656,0.08158459,-0.03218724,0.067526266,-0.20709692,-0.041356564,0.0417772,0.08045596,0.05313004,0.08101806,0.24938615,-0.038800765,0.06317701,0.0164733,-0.0326673,0.24330479,0.0167792,0.12658659,-0.35165584,0.1545818,-0.004589841,-0.10880392,0.10062738,-0.009943649,0.008266486,0.14384708,-0.104004875,-0.08598483,-0.11325822,0.02480831,0.046481036,-0.020392658
O88622,0.048657782,0.0021881708,0.20847994,0.2635895,-0.078633934,-0.23806182,0.32244262,-0.097335115,-0.6518158,0.011666022,-0.16084266,-0.054404903,-0.103060134,-0.11765847,0.20469835,0.019914828,0.15513325,0.012480438,0.0004247278,0.011592332,0.031378645,-0.027322438,0.07302396,-0.048374847,-0.024233555,-0.049613178,-0.07045684,0.25837994,-0.21110855,0.022061234,0.04250236,-0.108117655,-0.18791255,0.092656896,-0.017513156,0.051268667,0.36260158,0.008169431,0.33485278,0.004086885,-0.15532535,0.044995442,-0.185739,0.10220943,0.26705772,-0.059330054,0.12500986,-0.0711518,0.013174184,-0.25021383,0.42554846,-0.11930164,0.10576801,-0.3154209,0.053317927,0.17289804,0.013043202,-0.30468237,-0.10304147,0.17917007,-0.007661773,-0.07827625,-0.16010341,0.009952042
P63208,-0.09219841,-0.04953059,-0.05096759,-0.19131503,0.048439812,0.30691695,-0.0690067,0.22723623,0.37440458,-0.08640115,-0.036954593,-0.10290152,0.0021535084,0.13510627,0.03440465,-0.16760871,0.115184814,-0.04060146,-0.06888217,-0.105745316,-0.043746214,0.0935738,-0.11506313,-0.0031145085,0.03879492,-0.04083309,0.15407854,-0.12105509,0.31099343,0.052967496,-0.1441924,0.061203085,0.17473853,-0.042322624,0.19250514,0.002499804,-0.22049057,0.10061553,0.10769226,-0.025567438,0.083796114,0.05459296,-0.21855253,-0.014821557,-0.045191824,0.064625636,0.10686795,-0.06466416,-0.050973356,0.011930175,-0.16908823,-0.18255424,0.26980212,0.16608042,-0.07539594,-0.074562855,-0.013617694,0.070678525,-0.08162713,-0.006612234,-0.07229506,0.13318312,0.005749941,0.2276353
O00212,0.22422044,-0.13097131,0.009230223,-0.11470036,0.020330772,0.16995518,0.19106226,0.26751968,0.34998474,-0.105654135,0.101512834,0.048443194,-0.07757399,-0.10960358,-0.030546904,-0.1585339,0.005139731,0.047087744,0.103135645,-0.14496844,0.014736161,0.072215915,-0.100176565,-0.024321036,0.030058526,-0.018208355,0.04161222,-0.0634313,0.32638767,0.036030523,0.016559156,0.026650982,-0.06619759,0.02416623,-0.0027180314,-0.016527176,-0.0750276,0.12448989,0.019604266,0.0041416516,-0.16967177,0.011409545,0.08416229,0.030626513,-0.102589116,-0.15508674,-0.024694815,0.016682979,-0.064715266,-0.010720611,-0.111581415,-0.1097703,-0.0589075,0.027839847,0.058965072,-0.027834106,0.056078635,0.13184214,-0.04518534,-0.021164156,0.012520643,0.17640391,0.07141856,-0.0398525
O00499,-0.046860114,0.023462605,0.122285254,0.31771368,0.03387047,0.038528964,0.09643777,-0.053349942,-0.37275648,0.055002496,-0.044059277,0.06409334,-0.0044573843,0.028416863,-0.07703765,0.15381107,-0.05623065,0.114245094,0.14960824,0.13837087,0.08840853,0.0440077,0.020179875,0.006699184,-0.069839016,-0.044450007,0.0073377416,-0.09813131,0.1760319,0.15639304,0.10071832,0.020099815,-0.21545604,-0.10474108,0.0959885,-0.041060954,0.36444247,0.04255068,0.09028099,0.04251992,-0.020576112,0.102695875,-0.15950727,-0.0029050522,0.14886872,-0.11991672,0.1675745,0.0568508,0.018239014,-0.10940538,0.13817899,0.03198734,0.1670393,-0.10302438,0.091303855,-0.053577047,-0.1546787,-0.048054338,-0.032237086,0.11213798,-0.048181556,-0.054747924,-0.3176145,0.057784557
Q8WWY3,-0.3859921,0.025771871,0.16752587,-0.12735696,0.11142206,0.2329461,-0.1018918,0.0126427105,0.07243361,0.10274575,-0.0915778,0.025205854,0.10650847,0.15885925,-0.08026028,-0.0010365844,-0.052429132,-0.1022477,-0.23032373,0.018070351,0.18018146,-0.0026386948,0.050351597,-0.08829807,-0.025729815,-0.04731407,0.28453302,-0.0014424473,0.08743772,0.04148648,0.24965568,0.12078223,-0.097336926,-0.051182386,-0.06240623,-0.024493001,-0.08689105,0.052094307,-0.022893943,0.002062309,0.25408247,-0.030678418,0.007999864,-0.111679666,0.02957051,0.115406774,-0.022299208,-0.053200044,0.09373371,0.013699912,-0.22753783,-0.22850385,0.04051155,0.070495315,0.067097455,-0.29099432,-0.11931975,-0.21448278,-0.035974246,0.08007545,-0.11324002,0.119454466,-0.068523034,0.23169886
Q4A9M4,-0.03621261,0.10354669,-0.14100157,-0.22197458,-0.030521922,-0.12691107,0.05867899,0.019210026,0.07310411,-0.10413301,0.07590679,-0.006649591,0.050362885,-0.0063278372,0.06803124,-0.03928764,-0.010918476,0.03501688,0.07532237,0.01331738,0.07212795,-0.023700036,0.1623546,-0.005676184,-0.09956932,0.10078051,0.32964692,0.030203037,0.007683865,-0.36457545,0.062097393,0.029647397,-0.19886732,-0.114630565,-0.1134315,-0.031294867,0.118289165,0.017620865,-0.052810222,-0.023391966,0.13666916,-0.04062786,0.067035556,-0.03157334,-0.20356064,0.017746419,-0.032974705,0.3450151,-0.09238627,0.021546178,0.07462549,-0.1755341,0.049237955,0.06134139,0.1534794,-0.1168976,0.0101613775,-0.07923565,-0.111353904,-0.16407156,-0.07075189,-0.03106103,0.09600406,0.0024551433
P08244,-0.1100258,-0.028423477,0.018312912,-0.2568413,0.060087126,0.077230915,0.14910789,0.2594191,0.18223144,-0.031914327,-0.013514391,-0.0022754632,0.024485022,-0.08096193,0.033918757,-0.071497515,-0.12396708,0.038341343,-0.006962519,-0.024986938,-0.12639877,-0.025268696,0.024862181,0.030378537,-0.114827946,0.094487496,0.18771051,0.02723132,0.33229157,-0.2791081,0.032525152,0.12717287,-0.07306746,-0.100178555,0.035879098,-0.038626656,0.017392436,0.09615038,0.07448905,-0.057474636,-0.13954279,0.07750031,-0.057583407,0.09104318,-0.12667748,0.07815856,0.05833175,0.2082682,-0.16024423,-0.014029123,0.07428578,-0.097489856,0.0008163154,-0.021547336,0.14769682,-0.087633684,0.11381609,-0.0054635853,-0.064336,-0.13592392,-0.15213259,0.11349419,0.10944075,0.15638728
P44324,-0.06047366,0.13782541,-0.014142215,-0.1936571,0.041341882,0.06784622,0.022874564,-0.11745145,0.2707121,-0.17967945,0.11069879,0.20517215,0.07060811,-0.03974056,-0.11750896,0.06475183,0.11880124,0.078762986,0.13887987,0.22166003,0.27766195,0.07823228,0.043627564,0.0077086035,-0.034143586,0.099470295,0.43559295,-0.18879202,0.13777949,-0.19125292,0.0538435,0.02214081,-0.011492733,0.008084066,-0.009659678,-0.024092294,0.2212422,-0.110178426,0.08424358,0.025651138,0.017945357,0.074579254,0.12977472,-0.058370188,-0.26001683,-0.05714619,-0.009028964,0.17393558,-0.048539467,-0.059072718,0.16772881,-0.0441271,0.2300438,0.12434728,0.11245893,-0.21064192,-0.12040211,0.014829606,0.06525501,-0.23725727,-0.06511558,0.04283792,0.07202754,0.15585604
P09616,0.18512249,0.07941843,-0.023075223,-0.30537915,-0.103496954,-0.073705725,0.16568138,-0.10828728,-0.2875322,-0.18927193,-0.1858941,0.107150465,0.009517796,-0.13903674,0.026703194,-0.0962856,0.033948626,0.050719745,-0.021660846,-0.12692581,-0.13254577,-0.06927466,0.28111792,0.050132573,-0.022080105,0.095707975,0.23132432,-0.1337395,-0.33822742,-0.3529458,-0.14130214,-0.12135714,-0.3457656,0.05754697,-0.0061012357,-0.05184105,-0.08425145,-0.007931918,-0.13923682,0.1927122,0.3557123,-0.050445735,0.18354893,0.14944232,0.27148372,0.13260488,-0.07772104,0.18068779,-0.06737088,0.19175261,0.067618564,0.015555867,-0.3072789,0.046593577,0.1489268,-0.06291098,0.10985718,-0.09571298,-0.0739751,-0.069318734,-0.031440042,-0.027040713,-0.08581643,-0.09066341
O70624,-0.14821139,0.02028484,0.005186502,-0.4401393,0.055291664,-0.05826377,0.10445886,-0.14959387,-0.21673384,-0.022975035,0.006700037,0.14486608,0.07111834,-0.03184966,0.15685382,-0.101956636,-0.0074286014,-0.18513516,-0.10056563,0.13751411,-0.018895593,0.023430448,0.020071996,-0.024647197,-0.09385929,0.036258318,0.10661709,-0.09516069,0.08731896,0.01358063,0.004032368,0.09617675,-0.16777362,0.047204334,0.07083435,-0.0302364,0.03175146,-0.06688753,0.007327661,0.03041635,0.096267246,0.030539585,0.06251704,0.036455743,0.13953248,0.009880409,-0.037822984,-0.10260961,0.095302716,-0.15679003,0.07325606,-0.062943466,-0.018262878,-0.08272371,-0.02330415,-0.19872147,0.10796691,0.03221105,0.03528612,-0.073207416,0.009257475,-0.06778997,-0.003540337,0.07710856
O73790,0.046458647,0.011695039,-0.1291099,-0.205029,0.043275464,-0.070318244,-0.13769637,0.023383822,0.08322694,-0.2126103,0.1244227,0.027433993,-0.05403292,0.14931601,0.09906788,-0.030441638,0.17086819,0.08336162,0.015306383,0.054749697,0.06966947,0.22814749,0.064499274,0.008468891,-0.13870674,0.056077816,0.2707154,-0.16849184,0.16451608,-0.11687871,-0.08113985,-0.08644601,-0.12727362,0.0013565533,-0.013473026,0.053734206,0.015449159,0.11702092,-0.04561788,-0.042134266,0.14116526,0.031305313,-0.04558941,0.0764565,-0.013234385,0.024141515,0.035938747,0.12262043,-0.0697879,0.08102716,-0.035857562,-0.13153385,0.0200027,0.05769705,0.004707046,-0.14865509,0.056838967,0.009863723,-0.08689408,-0.06894722,-0.16654031,0.019690096,0.1039703,0.11193793
P14069,-0.12106586,-0.011506335,-0.18494937,-0.34692973,-0.09424955,0.32506052,0.1393681,-0.074497,0.33916822,-0.021118741,-0.15385605,-0.1323528,-4.722923e-05,-0.121654116,0.08029255,-0.40438235,-0.008766286,-0.034822308,0.04033149,-0.06896837,-0.203772,0.084494226,-0.024264071,0.0016108025,0.0249032,-0.09435009,-0.042342506,-0.14471766,0.22589888,-0.043016262,-0.066213116,0.14561011,0.099503815,0.045679618,0.16763122,0.015311107,-0.30312547,-0.07162398,0.037775833,0.11825684,0.16301197,0.03842739,0.0051229717,-0.07361482,0.15931264,0.20344906,0.056151345,0.048650824,0.041591242,-0.021010138,0.003745079,-0.015467473,0.19822985,0.20215094,-0.017577045,-0.045150675,0.0060565844,0.18211949,0.028423984,-0.20295116,-0.0400163,-0.022254065,0.043145634,0.10277926
A7KAX9,0.06864495,-0.01566017,0.01800891,-0.14028695,-0.030039556,-0.1056026,0.113099486,-0.031446733,-0.08839509,0.05321096,0.066680774,-0.11971161,-0.06656631,-0.03445999,-0.033018626,-0.115370825,-0.060850978,0.0025599226,-0.047801252,-0.05897668,-0.052023124,0.0204847,0.10361638,-0.08263092,-0.1321325,-0.03549707,0.10103293,-0.06500959,0.027439434,-0.18862778,0.11207764,-0.045457207,-0.04569353,0.05414335,0.020826258,-0.117590174,0.1531846,0.026042629,0.0626453,0.015474434,-0.039270766,-0.0005077552,-0.050079934,-0.018364277,0.18593283,-0.0065099746,-0.03399109,-0.12013278,0.06023734,-0.07969713,0.026214905,-0.21677557,-0.08103465,0.09393122,0.027443327,-0.11111477,-0.023666177,-0.109989576,0.09762895,0.05334066,0.021002928,-0.093804255,0.018083416,0.020918472
