accession_code,ProtT5_32_dim_0,ProtT5_32_dim_1,ProtT5_32_dim_2,ProtT5_32_dim_3,ProtT5_32_dim_4,ProtT5_32_dim_5,ProtT5_32_dim_6,ProtT5_32_dim_7,ProtT5_32_dim_8,ProtT5_32_dim_9,ProtT5_32_dim_10,ProtT5_32_dim_11,ProtT5_32_dim_12,ProtT5_32_dim_13,ProtT5_32_dim_14,ProtT5_32_dim_15,ProtT5_32_dim_16,ProtT5_32_dim_17,ProtT5_32_dim_18,ProtT5_32_dim_19,ProtT5_32_dim_20,ProtT5_32_dim_21,ProtT5_32_dim_22,ProtT5_32_dim_23,ProtT5_32_dim_24,ProtT5_32_dim_25,ProtT5_32_dim_26,ProtT5_32_dim_27,ProtT5_32_dim_28,ProtT5_32_dim_29,ProtT5_32_dim_30,ProtT5_32_dim_31
Q8WWY3,0.6508589,0.036519095,0.7003999,-0.36691412,-0.64711004,-0.3042536,0.102446444,-0.007411368,-0.03852495,0.68811136,-0.4786368,-0.32416016,0.48640686,-0.18732598,-0.8240104,-0.36813262,-0.42525032,0.3281323,-0.12561677,-0.0042137764,-0.14955576,0.21161273,0.06329855,-0.041190952,-0.36664155,0.7633769,0.58949435,0.8045722,-0.09031637,-0.14271796,0.286845,-0.21456784
Q4A9M4,0.46554792,0.19713898,0.9012815,-0.23909914,-0.83744115,-0.6287643,0.25168625,0.27161258,0.054423917,0.02475357,-0.72441757,-0.25931036,0.6507444,-0.13883257,-0.84383225,-0.5322454,-0.64412814,0.09775831,-0.045389276,-0.19600776,-0.4406437,0.3651148,0.032134235,-0.09903382,-0.5671809,0.6399651,0.66387093,0.40857562,-0.22340584,-0.12736198,0.25150186,-0.6583273
P08244,0.593209,0.1609842,0.87906355,-0.33696154,-0.8141082,-0.5372932,0.21671617,0.15819353,0.021016467,0.31992912,-0.6718563,-0.3275186,0.62823933,-0.14109379,-0.9028855,-0.5057131,-0.58582073,0.21371783,-0.11494778,-0.113280684,-0.3269649,0.3168036,0.0663971,-0.09643381,-0.5159067,0.7452408,0.68573487,0.61409354,-0.18167779,-0.13354039,0.30322865,-0.47265947
P44324,0.64534074,0.20459707,1.0170728,-0.37155595,-0.9697534,-0.6716611,0.27190667,0.26490873,0.044918854,0.22861116,-0.7767031,-0.3929627,0.765063,-0.08227467,-1.0134811,-0.5908567,-0.69934064,0.18888953,-0.13507253,-0.13045502,-0.41197854,0.38411534,0.07442033,-0.13674806,-0.59497213,0.8091422,0.7556579,0.6269559,-0.21316272,-0.1267114,0.34181044,-0.54771733
P09616,-0.24761328,-0.34997374,-0.94302374,0.29725412,0.8342548,0.74408996,-0.4692642,-0.33571476,0.00863393,0.11316541,0.42323872,0.08606108,-0.83634025,-0.38696778,0.9002635,0.56521404,0.76620924,0.14884064,0.18463844,-0.018618222,0.18640244,-0.5311328,-0.30940527,0.13304985,0.32614848,-0.46240795,-0.47636983,-0.19509783,0.28514764,0.030564398,-0.5917579,0.2640596
O70624,-0.4252131,-0.30133402,-0.9772852,0.4357177,0.88393265,0.7006473,-0.4647184,-0.3301077,0.12040703,-0.17765231,0.4060805,0.3226836,-0.9073153,-0.47867653,0.9186635,0.54775846,0.77228755,0.05081431,0.28052676,-0.10664883,0.09972389,-0.5365231,-0.31835413,0.20351662,0.27816755,-0.6535536,-0.4538776,-0.4200742,0.2710279,-0.03830993,-0.6633651,0.05447735
O73790,0.30561692,0.1326807,0.6055257,-0.11295787,-0.5714353,-0.43002203,0.15453932,0.17565718,0.077963725,-0.048492044,-0.5811143,-0.15650904,0.41055232,-0.19638884,-0.5651356,-0.3677177,-0.4240611,0.09734045,-0.0069390833,-0.18492839,-0.37108746,0.2152639,-0.021252431,-0.064436674,-0.43901685,0.4232974,0.4907829,0.2569881,-0.14305541,-0.11447237,0.0957059,-0.58292675
P14069,0.31742904,0.07170616,0.46874702,-0.13223946,-0.42453164,-0.25001895,0.0710951,-0.0014560297,0.0755184,0.18978274,-0.44592878,-0.09016616,0.26966965,-0.266185,-0.54446524,-0.2804057,-0.27493906,0.18250689,-0.008862991,-0.11373596,-0.23597492,0.11774671,-0.022620775,0.0046170186,-0.34010625,0.39639682,0.45788255,0.3728634,-0.0684419,-0.16293849,0.08545038,-0.40703064
A7KAX9,-0.06707391,-0.058695354,-0.15144302,0.17748967,0.10329883,0.0718932,-0.099333264,0.0011392981,0.1970339,-0.31529462,-0.22279169,0.041051634,-0.18964867,-0.27494648,0.14731209,0.060249448,0.18957947,0.09306885,0.07655324,-0.1283517,-0.21958064,-0.20109873,-0.18557966,-0.014849527,-0.11713741,-0.1353242,0.030882925,-0.13595453,0.09893266,-0.07275336,-0.3543623,-0.3157307
O95835,-0.09404689,-0.16003579,-0.39054024,0.18256089,0.3266416,0.29668996,-0.21043015,-0.11699291,0.12424591,-0.12220372,-0.013411075,0.035272814,-0.3915742,-0.30198002,0.36400902,0.22135976,0.38072097,0.12469043,0.097323075,-0.07623324,-0.072875105,-0.3110364,-0.22803034,0.045385756,0.03405025,-0.20945974,-0.11581068,-0.11021063,0.17161551,-0.040904112,-0.4222876,-0.08995654
P62081,0.7596998,0.05174385,0.7710255,-0.42514163,-0.7783016,-0.35563192,0.121541314,0.0738621,-0.05116577,0.73061043,-0.5467733,-0.47308183,0.59509337,-0.103496745,-0.8850864,-0.39882052,-0.49198848,0.36440423,-0.190401,0.053673353,-0.1745261,0.23115471,0.07283518,-0.11387213,-0.4070357,0.8601848,0.60318995,0.9074843,-0.087257415,-0.11338422,0.32630852,-0.16718014
O46043,-0.095366016,-0.011391334,-0.10235569,0.2144283,0.048500862,-0.036009226,-0.05432875,0.114318974,0.19591579,-0.49560255,-0.3030045,-0.002406679,-0.11833888,-0.23070484,0.19190328,0.03573113,0.114737585,0.039250486,0.0872525,-0.17404376,-0.30718067,-0.1433835,-0.19189654,-0.07260349,-0.17105973,-0.15252705,0.022334032,-0.24904928,0.04661052,-0.031120569,-0.36945376,-0.43058854
P01258,-0.4693758,-0.46376145,-1.1653258,0.44139048,1.1161728,0.98036116,-0.5766456,-0.5726715,0.020624418,0.18549557,0.59146094,0.3683684,-1.1054993,-0.5328439,1.0843868,0.6521214,0.9528678,0.16491365,0.25707158,-0.0024473146,0.3006394,-0.66947985,-0.30743983,0.2352032,0.44982532,-0.6207075,-0.5929377,-0.29556724,0.35230106,-0.030872151,-0.6863383,0.25542885
O14879,-0.2765929,-0.1144706,-0.5835286,0.34021047,0.48663723,0.31288186,-0.25132415,-0.06757318,0.16216642,-0.4540226,0.031318903,0.11529837,-0.5233934,-0.3200403,0.6284883,0.31200588,0.457673,0.02140472,0.17717479,-0.15382728,-0.12794258,-0.35800156,-0.2814141,0.033924207,0.04892315,-0.4606033,-0.24711719,-0.42964152,0.1537689,0.0013863668,-0.555087,-0.18996638
I1WVY3,0.35088795,0.16012488,0.70323557,-0.15343717,-0.6526746,-0.49088928,0.19122285,0.18055356,0.081403375,-0.021634191,-0.63630116,-0.15808238,0.4813288,-0.19079995,-0.6808322,-0.43129066,-0.48380104,0.10318543,-0.024980765,-0.18474917,-0.39308113,0.2542665,0.00044780225,-0.06432756,-0.47841188,0.4853562,0.5624392,0.31034428,-0.16563843,-0.14168969,0.14661312,-0.6107316
Q1JML5,0.685386,0.23371555,1.0789853,-0.3916509,-1.0523583,-0.7450615,0.29490232,0.32609224,0.05892091,0.1831576,-0.827788,-0.44005942,0.83900696,-0.04294467,-1.0662289,-0.6272459,-0.75724834,0.17921448,-0.14754443,-0.13222302,-0.45576802,0.4172293,0.07453938,-0.16080555,-0.63757205,0.83650553,0.7880509,0.6384798,-0.22560757,-0.120852984,0.36219856,-0.5686513
P42858,-0.019576147,-0.10212067,-0.22607528,0.13515629,0.1734582,0.15614693,-0.13641426,-0.038462624,0.104241416,-0.14723156,-0.12211728,-0.035533972,-0.24590643,-0.262618,0.23981218,0.12674852,0.24185784,0.11944103,0.06841676,-0.10039839,-0.13170399,-0.22006093,-0.19504496,0.0045857746,-0.05259327,-0.10555361,-0.02616097,-0.073468596,0.10883156,-0.02778896,-0.34726077,-0.17484239
Q5JFG7,0.45949918,0.19813012,0.89975184,-0.23076877,-0.83624786,-0.63452476,0.25262615,0.26622462,0.065076455,0.01778856,-0.72953045,-0.24039441,0.65015477,-0.14293449,-0.85117924,-0.53787196,-0.6428156,0.100140676,-0.042639714,-0.19418398,-0.4459569,0.35804275,0.03269556,-0.0959951,-0.5703191,0.63024306,0.66970503,0.40503272,-0.21751639,-0.13740657,0.24582121,-0.6666395
P01583,-0.35662383,-0.23115887,-0.87788767,0.3869973,0.7741696,0.5830977,-0.4016912,-0.22136146,0.097292796,-0.26245737,0.30317768,0.19324306,-0.78863424,-0.401666,0.8766533,0.47820768,0.6729922,0.030504301,0.24035811,-0.12642246,0.041371793,-0.48781163,-0.31091455,0.12389391,0.21763092,-0.5918785,-0.4174759,-0.43836585,0.21816553,0.008151382,-0.6248622,0.017165273
P20783,-0.41254485,-0.42350334,-1.1119376,0.41481498,1.0234208,0.90610635,-0.5494187,-0.49976,0.058982242,0.13520117,0.5363407,0.31833982,-1.0368754,-0.5032379,1.010792,0.64241433,0.9167798,0.15919092,0.24357733,0.0007019602,0.25159794,-0.63757557,-0.31816578,0.2231609,0.39862978,-0.6082151,-0.5400748,-0.26776397,0.35512877,-0.03876614,-0.677173,0.2513379
P46406,0.77398306,0.24323554,1.0556798,-0.4269814,-1.0606692,-0.73078626,0.27183008,0.33395612,0.032468844,0.28228182,-0.81782985,-0.53795797,0.86123496,-0.007269442,-1.0578849,-0.60234463,-0.7530312,0.2319167,-0.18773812,-0.08320787,-0.4189658,0.39426804,0.079273656,-0.2118296,-0.6240045,0.8773909,0.76878345,0.712556,-0.2153337,-0.08611369,0.3866906,-0.47454935
P04279,-0.3197962,-0.42496336,-1.1534932,0.3523078,1.0473765,0.93745595,-0.5634192,-0.4875068,-0.024222355,0.24836363,0.57577,0.16037649,-1.0392923,-0.45284453,1.0813715,0.6631875,0.91083974,0.1833097,0.2036085,0.0005704537,0.30682003,-0.63632375,-0.30010307,0.1537695,0.43588582,-0.5392418,-0.59787714,-0.22322628,0.31910235,0.038001686,-0.6397668,0.3671499
P13716,0.64690244,0.19894661,1.0020844,-0.36558786,-0.9565603,-0.6604053,0.26655096,0.2438387,0.052638043,0.25589776,-0.7726886,-0.37349236,0.75424975,-0.09045512,-1.0144498,-0.5818075,-0.6876696,0.20500675,-0.14068377,-0.11746758,-0.40209267,0.36902297,0.07917529,-0.13140848,-0.5881794,0.8064291,0.7566062,0.6426132,-0.19672894,-0.13549198,0.33741578,-0.5379479
Q9VU15,0.6247697,-0.06636025,0.5236862,-0.35640395,-0.470622,-0.096421465,0.0050389245,-0.14442721,-0.08775242,0.9019276,-0.29170346,-0.2749483,0.3129564,-0.24324039,-0.70267284,-0.25293255,-0.27110395,0.37769082,-0.10183744,0.052422743,-0.013253123,0.110993326,0.03999886,0.038513266,-0.23873687,0.71711516,0.49251327,0.87411654,-0.013806134,-0.1499991,0.25195342,-0.037473284
P27540,0.572685,0.037707657,0.61316293,-0.3089314,-0.545285,-0.2588523,0.078946956,-0.064919256,-0.01925395,0.64250606,-0.43355495,-0.2211262,0.39744666,-0.23566128,-0.7591648,-0.32768905,-0.36128372,0.31140482,-0.08701053,-0.018201668,-0.13299784,0.17119035,0.04412633,0.0020100083,-0.3358343,0.66273326,0.56054205,0.72097087,-0.070157975,-0.16852379,0.24206147,-0.22605951
P01731,-0.42768872,-0.29801798,-0.98599213,0.4392574,0.89391464,0.69484365,-0.46221492,-0.31402713,0.10357116,-0.1927272,0.41217622,0.30942163,-0.9084967,-0.47031784,0.9434303,0.5417495,0.76198786,0.03577082,0.285156,-0.12439449,0.10033196,-0.53854704,-0.31350386,0.19104397,0.2811167,-0.65819675,-0.46254805,-0.4490302,0.2563093,-0.021718696,-0.66396976,0.047401547
P17710,0.5993091,0.16719918,0.8712699,-0.327935,-0.81352025,-0.55297107,0.21801597,0.1634793,0.021634016,0.31044167,-0.6786102,-0.3211408,0.6377587,-0.13444355,-0.9002483,-0.5093399,-0.5932376,0.21426368,-0.11391343,-0.11181839,-0.3326731,0.31013098,0.0687979,-0.10065925,-0.5188005,0.7330477,0.68673384,0.6015496,-0.17954457,-0.1329251,0.2947498,-0.47738206
O95238,-0.27046144,-0.12888706,-0.5845155,0.34379464,0.4829979,0.32540643,-0.25697967,-0.09783179,0.191136,-0.42153233,0.032530352,0.15825856,-0.5297706,-0.33897793,0.58650684,0.31418815,0.4694029,0.042733133,0.17177385,-0.13678278,-0.123062,-0.3729185,-0.27470353,0.053815745,0.050096825,-0.4611203,-0.22901478,-0.39694718,0.17771651,-0.027141571,-0.5598995,-0.18476264
O43613,-0.114983454,-0.18800512,-0.45977318,0.20967707,0.3816524,0.34895068,-0.24832803,-0.15762416,0.14647178,-0.087971315,0.03868577,0.075672545,-0.44657314,-0.32723358,0.40338618,0.26375672,0.4311929,0.14198276,0.11275989,-0.05782304,-0.049352996,-0.3429464,-0.23506829,0.06316935,0.05433268,-0.25063324,-0.14905384,-0.09940471,0.20108014,-0.056629624,-0.44842157,-0.054521248
P09201,0.6449086,0.19473372,0.9905216,-0.3704638,-0.9402007,-0.6394614,0.25865048,0.24022466,0.03599264,0.26404727,-0.75504935,-0.38775694,0.7406717,-0.09279704,-0.9949534,-0.57360554,-0.67579955,0.2023271,-0.13756257,-0.12118289,-0.38742915,0.36772323,0.075330526,-0.13255957,-0.5739245,0.8063276,0.7407925,0.63815993,-0.20421332,-0.12495294,0.3396394,-0.52300346
P02789,0.22405492,0.112682804,0.49561912,-0.048415832,-0.47293636,-0.36884564,0.1239294,0.15530115,0.116971925,-0.13910542,-0.5490083,-0.10040653,0.32402036,-0.21240592,-0.46225315,-0.31255087,-0.33377695,0.08898117,0.011159733,-0.18215032,-0.36997414,0.15074849,-0.04959908,-0.060585797,-0.4001651,0.3181185,0.4249558,0.17116383,-0.105906054,-0.12084697,0.01568234,-0.57702625
P32325,-0.23937723,-0.23894902,-0.7803355,0.28715017,0.6647878,0.53749675,-0.36180508,-0.16127738,0.030231822,-0.16544352,0.2530647,0.02121441,-0.67727447,-0.32353246,0.8189311,0.44384536,0.6108975,0.060685158,0.17710556,-0.105892,0.044622347,-0.43475455,-0.30645657,0.07427476,0.20948023,-0.44830382,-0.39661506,-0.31953794,0.19680876,0.057278976,-0.57369196,0.0839988
Q9BWF3,0.53317994,-0.066563755,0.39800298,-0.30078927,-0.3326682,-0.04530744,-0.025757238,-0.17364368,-0.11247127,0.83527565,-0.21927477,-0.2255111,0.20727925,-0.26811755,-0.5453751,-0.18624325,-0.19827993,0.3292779,-0.04964259,0.012756001,0.016433343,0.073755175,-0.0017461479,0.0670496,-0.18828693,0.597921,0.42318383,0.73929775,-0.013281405,-0.13107842,0.18898019,-0.02866242
Q9NPD3,0.5909561,0.19955452,0.99717635,-0.32742336,-0.94306463,-0.6695744,0.27277288,0.25309646,0.06438355,0.18239313,-0.77442276,-0.32092223,0.7399694,-0.107707664,-0.99609035,-0.58525217,-0.689368,0.1738969,-0.11270341,-0.14225309,-0.42308462,0.3713311,0.0699296,-0.11453048,-0.59394187,0.764047,0.7528477,0.58000743,-0.20021114,-0.14722028,0.31582677,-0.5950268
P16860,-0.47087193,-0.46013665,-1.1718489,0.446793,1.1122106,0.96928596,-0.5677217,-0.55323464,0.023523647,0.16534586,0.5913403,0.37085894,-1.1008207,-0.5263354,1.0902245,0.65075743,0.9359911,0.14475122,0.2672885,-0.020589206,0.28893787,-0.6649852,-0.3018734,0.23308688,0.44654247,-0.6303542,-0.5937164,-0.31558812,0.34360352,-0.028377667,-0.6951028,0.24085943
A9M296,0.7385448,0.23887546,1.0685805,-0.41813278,-1.0576451,-0.7343197,0.28255782,0.33320937,0.04091193,0.2397924,-0.8206707,-0.5018702,0.85331434,-0.022274539,-1.0623957,-0.61463845,-0.7559283,0.205329,-0.17029132,-0.10965875,-0.4325702,0.40766525,0.07887098,-0.19069505,-0.6269688,0.8641147,0.7763237,0.6810826,-0.22504044,-0.09774455,0.37843105,-0.5134771
P05129,0.6103133,0.08744566,0.7229124,-0.33115003,-0.66044015,-0.3761783,0.13540822,0.025965802,-0.014883932,0.5464261,-0.5332998,-0.28718036,0.50630575,-0.18590999,-0.8228298,-0.4014818,-0.45931223,0.2884449,-0.109969884,-0.044620253,-0.20364566,0.22669148,0.06242588,-0.051305376,-0.4076893,0.7141344,0.6138109,0.70133936,-0.11622934,-0.14591758,0.27329078,-0.3078454
P55084,0.6479791,0.18295883,0.96485037,-0.36775067,-0.91518384,-0.6154097,0.24684119,0.21605828,0.032622058,0.30461776,-0.73552907,-0.37961823,0.7208788,-0.10004221,-0.9822967,-0.55645716,-0.65645623,0.21831955,-0.1387313,-0.10823771,-0.36767516,0.35091606,0.077091545,-0.12766987,-0.55989033,0.802875,0.7319958,0.6533972,-0.19208479,-0.12698564,0.33326867,-0.49873954
P57086,-0.36710936,-0.05517517,-0.7074634,0.44135773,0.64230376,0.30111983,-0.28736138,-0.09695835,0.18190153,-0.5917138,0.08989781,0.25163987,-0.6130507,-0.37916222,0.7444974,0.35067415,0.48395967,-0.03709936,0.25496134,-0.22772455,-0.13435115,-0.38782996,-0.27924618,0.05268561,0.06312878,-0.63552487,-0.28438118,-0.6417546,0.1110595,-0.0010053217,-0.6020845,-0.2614374
P17741,0.7795813,0.12230018,0.8550734,-0.43159214,-0.8613897,-0.4737629,0.17308342,0.14881194,-0.029391613,0.60563624,-0.6436293,-0.5034234,0.67884,-0.068918765,-0.938056,-0.46051663,-0.5759071,0.33444425,-0.2057052,0.019367281,-0.24536398,0.27212268,0.08206612,-0.15790455,-0.47493643,0.8724974,0.6577368,0.8471906,-0.1282722,-0.10015325,0.34746143,-0.25448748
Q8BH75,-0.07033104,-0.14268325,-0.34707814,0.17426646,0.2835856,0.25495487,-0.19537124,-0.09795351,0.1293537,-0.12529685,-0.043675438,0.02089455,-0.34936368,-0.29609114,0.32460827,0.19677672,0.34233186,0.13154742,0.09029554,-0.07732099,-0.09132843,-0.2860958,-0.21422635,0.03069969,0.0021203533,-0.18328859,-0.09009166,-0.08900131,0.15698783,-0.043667197,-0.39866558,-0.11400458
P10398,0.3276056,0.053066567,0.38624012,-0.13158923,-0.34527633,-0.20169955,0.046863668,-0.021985777,0.034280647,0.2345492,-0.39407593,-0.114701055,0.22111385,-0.25521836,-0.45505035,-0.22897328,-0.22003438,0.19045386,-0.00829003,-0.10166244,-0.19232194,0.0808247,-0.033757567,0.0036873948,-0.29308647,0.3671037,0.40697828,0.3553641,-0.058556765,-0.13517855,0.0535582,-0.33132946
P9WQP1,0.51289135,0.1644503,0.842724,-0.28029367,-0.776513,-0.52715236,0.21441016,0.14506501,0.056483436,0.22225547,-0.6698727,-0.24075347,0.5840271,-0.17345597,-0.8758747,-0.49772987,-0.55659765,0.1863595,-0.08811478,-0.13292462,-0.34933656,0.2975545,0.051642716,-0.067679755,-0.5121114,0.66725135,0.67535424,0.5332786,-0.16853848,-0.16124725,0.26272497,-0.530369
Q6Q3I2,0.64075404,0.19988014,1.004693,-0.36805812,-0.95506257,-0.65862507,0.2676521,0.25221002,0.041853,0.23961182,-0.7677399,-0.38475412,0.75208473,-0.088290915,-1.0049899,-0.58426213,-0.68818253,0.193705,-0.13442737,-0.1276354,-0.40274933,0.37570405,0.07393649,-0.13219838,-0.5864935,0.8037349,0.75061715,0.6265229,-0.2088623,-0.1284731,0.33767524,-0.5407076
Q6PDN3,-0.30179447,-0.064911366,-0.583569,0.37413523,0.49679857,0.26014352,-0.23652747,-0.05284857,0.18647471,-0.5584101,-0.0036580563,0.15663743,-0.51190567,-0.3266871,0.6295823,0.2967603,0.4380297,-0.005090475,0.1927953,-0.18166351,-0.16765064,-0.34780842,-0.27755427,0.022022357,0.021717057,-0.5151797,-0.23314807,-0.5186286,0.12508038,-0.0075220615,-0.5674701,-0.25587246
P0CX45,0.74850094,0.114838034,0.86724126,-0.41436067,-0.85916513,-0.4815484,0.17798543,0.14142674,-0.023238849,0.5800624,-0.64188075,-0.4692747,0.6786167,-0.081730746,-0.9427695,-0.46870098,-0.5780615,0.32386497,-0.18637401,0.00075434893,-0.2541606,0.28345403,0.078145,-0.14345565,-0.47599187,0.8629778,0.66473484,0.82814693,-0.13174655,-0.107694685,0.34078196,-0.29152155
G4VKD9,0.68768424,0.2180411,1.0324588,-0.3908147,-0.9987917,-0.6930113,0.27483082,0.28927082,0.03641199,0.24303517,-0.79058206,-0.44001377,0.80033976,-0.056089178,-1.027296,-0.5994688,-0.7229124,0.19858083,-0.15165868,-0.12089628,-0.41501823,0.3902011,0.08027747,-0.16234443,-0.6027276,0.83439577,0.7592299,0.6500132,-0.21903247,-0.110355034,0.35823235,-0.5289749
P67809,0.6237548,-0.014024392,0.6389702,-0.34791878,-0.5846893,-0.22202733,0.06661599,-0.08480746,-0.027069125,0.77902013,-0.41439247,-0.25758204,0.41054893,-0.22799835,-0.80717254,-0.32241124,-0.35966086,0.36101225,-0.11361429,0.028984796,-0.104600206,0.16996804,0.05272226,0.009804202,-0.32188419,0.7407568,0.56832623,0.8497509,-0.038099915,-0.17508352,0.26714605,-0.16349158
P20443,0.43293756,0.057980314,0.50020677,-0.21357347,-0.4379874,-0.23195153,0.060848676,-0.044794805,0.0061118864,0.41543865,-0.41047314,-0.15358046,0.3043834,-0.25953788,-0.60488003,-0.28070945,-0.29314315,0.23667139,-0.03437521,-0.07617748,-0.16471614,0.13497254,0.003045261,0.009914538,-0.31534332,0.49993742,0.48522994,0.5160003,-0.07592577,-0.15519685,0.154627,-0.29814792
Q96Q45,-0.33441752,-0.18278968,-0.7652874,0.37964293,0.6631039,0.47753996,-0.34446928,-0.17663175,0.14583756,-0.34437782,0.19284421,0.19705927,-0.69168156,-0.38271767,0.7613689,0.41843602,0.5962513,0.03309559,0.21793148,-0.13060881,-0.029450059,-0.4433736,-0.30252987,0.103514604,0.14757678,-0.55491817,-0.33994994,-0.4353529,0.2075248,-0.011929348,-0.60521317,-0.07316993
P15812,-0.37974197,-0.17934364,-0.8323141,0.42252392,0.742804,0.50050867,-0.37236008,-0.19740361,0.14593431,-0.37910116,0.24400258,0.2529635,-0.74935544,-0.41344357,0.82675296,0.44460645,0.623912,0.009214908,0.25488737,-0.16069503,-0.016840495,-0.4609043,-0.3017934,0.1207656,0.16554245,-0.6250678,-0.36931762,-0.50999177,0.19508553,-0.008448273,-0.62566984,-0.08648159
P21333,0.57441956,0.17809726,0.9120075,-0.31614852,-0.8513532,-0.5886119,0.24010903,0.18330264,0.049280424,0.24692456,-0.7155235,-0.29111835,0.65896326,-0.13850647,-0.93834794,-0.538036,-0.6163594,0.19657555,-0.110737726,-0.12594059,-0.36967447,0.32434404,0.06717166,-0.09348467,-0.5420917,0.7286943,0.71479,0.58166254,-0.17915678,-0.15075134,0.29520598,-0.53555393
Q10838,0.19978291,0.10956012,0.4791134,-0.029478895,-0.45541972,-0.3738523,0.13095087,0.19126868,0.10762699,-0.19884871,-0.55031264,-0.115389906,0.31490964,-0.20103483,-0.40134925,-0.2922462,-0.33026466,0.06372174,0.020749042,-0.19872792,-0.3886286,0.15945965,-0.060224798,-0.074202895,-0.39757237,0.29749343,0.3930645,0.118680105,-0.11745219,-0.096598655,-0.007818654,-0.5978806
P13598,-0.4179867,-0.23959707,-0.9141969,0.44138196,0.829516,0.5979903,-0.42115265,-0.25785705,0.1271174,-0.29783124,0.33797815,0.2984367,-0.83808094,-0.45108208,0.8924578,0.49536112,0.695077,0.01559487,0.282806,-0.15256669,0.04216087,-0.49964866,-0.3103483,0.1639286,0.2255168,-0.6547301,-0.4170415,-0.49377504,0.22466724,-0.016550101,-0.64765835,-0.030925259
Q9H8X2,-0.2700557,-0.11497642,-0.5956257,0.34192404,0.49492073,0.31915063,-0.25630096,-0.078236245,0.16609344,-0.43948424,0.037441358,0.12085449,-0.5284853,-0.3227195,0.62819743,0.31827936,0.46542192,0.03108897,0.17310531,-0.14511438,-0.121644005,-0.36590457,-0.2765954,0.034451976,0.049854666,-0.46530527,-0.24905244,-0.42092004,0.15844025,-0.0037532374,-0.5574689,-0.177797
O64470,0.19350326,0.14372797,0.5609255,-0.0101436395,-0.52811307,-0.4664316,0.16495064,0.23564628,0.1476678,-0.2802599,-0.6188106,-0.07407477,0.39574045,-0.19644412,-0.4889822,-0.355542,-0.40460318,0.039803214,0.03715835,-0.21267806,-0.45929387,0.20167547,-0.054660697,-0.089478195,-0.45168012,0.29981214,0.43967107,0.098701365,-0.14062166,-0.12968728,0.008762479,-0.6932997
P0CG48,0.86309886,0.19640283,0.91963845,-0.44723055,-0.97264916,-0.61841774,0.2073232,0.3219261,-0.07468592,0.5036238,-0.7364541,-0.6676038,0.80327356,0.03257376,-0.9278328,-0.516549,-0.6903139,0.29297292,-0.23500568,0.0043123327,-0.30310714,0.2970745,0.08882198,-0.2818846,-0.5535249,0.91195065,0.680045,0.7795335,-0.17740417,-0.026046947,0.3870003,-0.28847426
P02309,0.786331,0.1330516,0.8795621,-0.4292717,-0.89298767,-0.50690544,0.18022856,0.18197817,-0.035964396,0.57772166,-0.66320634,-0.5300332,0.71509856,-0.04783508,-0.9455473,-0.4760033,-0.60108244,0.32704335,-0.20209661,0.016952526,-0.2639042,0.28755006,0.075908184,-0.1787673,-0.49163523,0.881003,0.6615459,0.83787215,-0.13898237,-0.08927964,0.35276982,-0.27266133
Q8XDH4,0.6347234,0.20642193,1.0094111,-0.3643696,-0.9593588,-0.66890967,0.27082625,0.26480877,0.043719877,0.2146478,-0.77351594,-0.3842631,0.7566747,-0.08657905,-1.00058,-0.58866274,-0.6962304,0.18121687,-0.1295667,-0.13683762,-0.41274017,0.38341117,0.07369186,-0.13495691,-0.59372187,0.7987385,0.7496058,0.6103164,-0.21684584,-0.12575877,0.33782133,-0.5547326
