accession_code,ESM_128_dim_0,ESM_128_dim_1,ESM_128_dim_2,ESM_128_dim_3,ESM_128_dim_4,ESM_128_dim_5,ESM_128_dim_6,ESM_128_dim_7,ESM_128_dim_8,ESM_128_dim_9,ESM_128_dim_10,ESM_128_dim_11,ESM_128_dim_12,ESM_128_dim_13,ESM_128_dim_14,ESM_128_dim_15,ESM_128_dim_16,ESM_128_dim_17,ESM_128_dim_18,ESM_128_dim_19,ESM_128_dim_20,ESM_128_dim_21,ESM_128_dim_22,ESM_128_dim_23,ESM_128_dim_24,ESM_128_dim_25,ESM_128_dim_26,ESM_128_dim_27,ESM_128_dim_28,ESM_128_dim_29,ESM_128_dim_30,ESM_128_dim_31,ESM_128_dim_32,ESM_128_dim_33,ESM_128_dim_34,ESM_128_dim_35,ESM_128_dim_36,ESM_128_dim_37,ESM_128_dim_38,ESM_128_dim_39,ESM_128_dim_40,ESM_128_dim_41,ESM_128_dim_42,ESM_128_dim_43,ESM_128_dim_44,ESM_128_dim_45,ESM_128_dim_46,ESM_128_dim_47,ESM_128_dim_48,ESM_128_dim_49,ESM_128_dim_50,ESM_128_dim_51,ESM_128_dim_52,ESM_128_dim_53,ESM_128_dim_54,ESM_128_dim_55,ESM_128_dim_56,ESM_128_dim_57,ESM_128_dim_58,ESM_128_dim_59,ESM_128_dim_60,ESM_128_dim_61,ESM_128_dim_62,ESM_128_dim_63,ESM_128_dim_64,ESM_128_dim_65,ESM_128_dim_66,ESM_128_dim_67,ESM_128_dim_68,ESM_128_dim_69,ESM_128_dim_70,ESM_128_dim_71,ESM_128_dim_72,ESM_128_dim_73,ESM_128_dim_74,ESM_128_dim_75,ESM_128_dim_76,ESM_128_dim_77,ESM_128_dim_78,ESM_128_dim_79,ESM_128_dim_80,ESM_128_dim_81,ESM_128_dim_82,ESM_128_dim_83,ESM_128_dim_84,ESM_128_dim_85,ESM_128_dim_86,ESM_128_dim_87,ESM_128_dim_88,ESM_128_dim_89,ESM_128_dim_90,ESM_128_dim_91,ESM_128_dim_92,ESM_128_dim_93,ESM_128_dim_94,ESM_128_dim_95,ESM_128_dim_96,ESM_128_dim_97,ESM_128_dim_98,ESM_128_dim_99,ESM_128_dim_100,ESM_128_dim_101,ESM_128_dim_102,ESM_128_dim_103,ESM_128_dim_104,ESM_128_dim_105,ESM_128_dim_106,ESM_128_dim_107,ESM_128_dim_108,ESM_128_dim_109,ESM_128_dim_110,ESM_128_dim_111,ESM_128_dim_112,ESM_128_dim_113,ESM_128_dim_114,ESM_128_dim_115,ESM_128_dim_116,ESM_128_dim_117,ESM_128_dim_118,ESM_128_dim_119,ESM_128_dim_120,ESM_128_dim_121,ESM_128_dim_122,ESM_128_dim_123,ESM_128_dim_124,ESM_128_dim_125,ESM_128_dim_126,ESM_128_dim_127
P34896,-0.11202023,-0.05545969,-0.15775669,-0.19876549,0.07640685,-0.011681065,-0.046176597,-0.1909145,-0.1667889,-0.34977984,0.002888374,-0.21717717,0.22372398,0.04344119,-0.007231079,-0.09925926,0.07875183,0.03499702,0.23229752,-0.02774068,-0.06736434,-0.056711942,-0.08842648,-0.1742852,-0.093996346,-0.09061967,-0.20862786,0.13240576,0.11754345,-0.11193408,-0.11171353,0.09060377,0.0024120621,0.15764521,0.076851934,-0.051760137,-0.08158547,-0.011608982,-0.08077056,0.04727128,-0.18374932,-0.07040635,-0.115194485,0.059916027,0.23608598,0.14739195,0.23184173,0.07893747,0.08616221,-0.08754611,0.28977296,-0.17465866,-0.25778055,-0.0046024136,-0.022108987,0.008153081,0.096266866,0.119963795,-0.23192628,0.061444867,0.062434554,0.22668284,-0.19527653,-0.20423631,-0.1664755,-0.09152751,0.27579927,-0.11394269,-0.07675653,0.026966814,0.060109552,-0.014383266,-0.11643876,-0.0029689875,0.010498582,-0.0626122,-0.14376779,0.07718668,0.39954805,0.17412665,-0.07426878,-0.15627939,-0.11782107,0.11223053,0.081646085,0.03800314,-0.016069546,0.113696024,-0.30783325,0.10143267,-0.13442592,0.22444169,0.02741953,0.07499425,0.040358294,-0.052622974,-0.106637605,-0.06802417,0.26371107,0.087838665,-0.06658841,-0.18544115,0.115601204,-0.16554587,-0.028269518,0.063054234,0.2873418,-0.1108233,-0.044417564,0.16295822,0.03348031,-0.028671794,-0.077697985,0.009372748,-0.06468378,-0.111632824,-0.11419624,0.11938827,0.055290498,-0.01215348,0.026397966,0.05742391,0.27310485,-0.14559653,-0.053851426,-0.28897557,-0.013197802,0.05388799
Q9Y7F0,-0.032877818,0.014478758,-0.08523403,-0.02600845,0.055810947,0.0010893419,0.030763276,-0.13760471,-0.039505877,0.076176494,-0.044802632,-0.04429224,0.18269405,-0.099358246,-0.1250998,-0.07943692,0.016249828,0.20282158,0.04003468,-0.19454983,-0.28149804,0.3978985,0.0067614466,-0.16465282,-0.19570568,-0.07849221,0.19404209,-0.16162449,-0.006797947,0.025760502,-0.08567616,-0.24453859,0.061283037,-0.23244832,-0.18514785,0.08948991,0.06380169,0.028007498,0.19635165,0.10911684,-0.11427666,0.115687504,-0.35283196,0.47158358,0.17992386,-0.076021194,0.59768444,0.12171858,-0.0452969,-0.18557625,0.23786166,-0.23959419,0.021417161,-0.06678735,0.06325186,-0.18206266,0.09631659,0.025043305,-0.2446185,-0.11702444,-0.13061142,0.008775406,0.029041946,-0.36400792,-0.034565106,-0.14229625,0.13516334,-0.15426834,-0.07158694,-0.18038727,-0.29223484,0.09216227,-0.2637284,-0.19610137,0.02167629,0.06930864,0.07790089,-0.032139197,0.06184248,-0.14382899,-0.060346704,0.090528905,-0.047763977,0.011540675,0.06541641,-0.14837763,0.1306198,0.13882206,0.008265741,-0.24886754,0.010367177,0.13912676,-0.15858456,-0.021901585,0.21978238,-0.07922678,-0.37008902,0.23345634,-0.07149875,0.0909659,0.07519849,0.15168004,-0.024954654,-0.15415122,0.13509601,-0.10616826,0.20169678,0.017836628,0.21041009,0.013882106,-0.17343333,-0.29556888,-0.19386849,-0.08313437,0.29132366,0.051614106,0.22854602,-0.26554433,0.060471635,0.13015115,0.21721053,0.06568983,0.0063309222,-0.33321953,0.20703354,0.04391292,0.21408841,-0.10498998
P01556,-0.20147578,-0.13479854,0.060713146,-0.028233364,0.036699507,-0.13712253,-0.18969667,0.14873919,0.1831019,0.0036510192,0.29124212,-0.16303909,0.2401089,-0.03022279,-0.20852992,-0.10739315,0.06882508,-0.05993348,-0.14053613,0.050384488,-0.36805484,0.069306925,-0.0084718615,-0.12156245,-0.06321827,0.022353385,0.2394151,0.20116349,0.008981664,0.06918284,0.06741662,-0.14117332,0.009209791,-0.20624076,0.17745414,0.2661397,0.07005674,0.37177926,-0.030536152,0.32949886,0.06603951,-0.002339311,-0.19483566,0.1550114,-0.16654901,-0.27193624,0.38829145,0.1401545,-0.055235535,-0.07817851,0.4718875,-0.042970054,0.19570109,-0.026950622,-0.009466998,-0.2824235,0.2754092,-0.089428686,-0.31975394,0.009832896,-0.14636707,-0.32617077,-0.016162902,-0.2698513,0.1725061,-0.29110247,0.17130157,-0.1367931,-0.07662555,-0.007957563,-0.09420996,0.20817263,-0.17723373,-0.12232423,0.19626774,-0.09566183,0.07527812,0.020058995,-0.37490433,-0.038861673,-0.17665263,0.12785262,0.08524206,-0.16682756,0.3028291,-0.22974446,-0.18736112,-0.29454502,0.06326561,-0.19000044,0.17206828,-0.028449744,0.06020858,0.19502671,0.054732524,-0.06973493,-0.5196791,0.19243307,0.026001636,-0.49031955,0.16486001,0.08869573,-0.029693123,-0.53999734,-0.014502894,-0.18431632,0.2906007,0.17882147,0.04374747,0.05866723,0.035429828,-0.17255963,0.039217226,-0.1803937,0.34676713,0.072046705,0.117775515,-0.1559578,0.03932357,-0.10707638,0.11358996,-0.09968151,0.023925304,-0.014265861,0.14340472,-0.11709799,0.33953002,0.14040257
O76927,0.03193414,-0.09649433,0.06537588,-0.056321368,0.11585161,-0.084029704,-0.17031753,0.25345394,0.15028776,-0.0018961467,0.045815855,-0.29384512,0.2551859,-0.0024074465,-0.22648296,0.06289702,-0.08890714,0.053441163,-0.14988723,0.17009786,-0.17609595,0.02906651,0.18791401,-0.10333879,-0.014414415,-0.084812604,0.2354442,0.12141308,0.116831586,-0.12255133,-0.09070276,-0.22404231,-0.026447693,-0.07742333,0.14690137,-0.038310442,0.0592957,0.15290147,0.07014389,0.12844631,-0.3160027,-0.09271656,-0.10174316,0.3578007,0.018508963,-0.5730856,-0.029215816,0.13912244,0.072114155,-0.160027,0.5010876,-0.20112959,0.015556345,-0.0045804903,0.10890847,-0.33656204,0.117749736,-0.045479186,-0.36998212,-0.21606621,0.0017320998,-0.09847014,-0.018912412,0.008208264,0.22853458,-0.14752212,0.15530655,-0.36551172,-0.108008064,0.121698484,-0.048994772,0.2954408,0.120005466,0.22898732,0.19569246,0.18215016,0.18510479,0.008561403,-0.2953226,-0.021055587,-0.088380575,0.21845704,-0.013254255,-0.06272551,0.49486893,-0.2857738,-0.09819951,-0.45610604,0.23884824,-0.071840316,0.15429324,-0.06278382,0.010457106,0.29575276,0.10071928,-0.15420459,-0.45456406,0.20771885,0.13159132,-0.18311718,0.12885818,-0.021578055,-0.109969996,-0.40414378,0.027466182,-0.044278495,0.24371018,0.09275623,0.06772535,-0.08729018,0.26067963,-0.09788163,-0.22700566,-0.23885661,0.20965914,0.051792435,0.06554085,-0.21525408,0.006340068,-0.0231576,0.12780258,-0.023914222,-0.058576435,-0.059958562,0.12326073,-0.29677278,0.371578,0.22661248
O95631,-0.11829058,-0.07729605,-0.15670024,0.09302231,-0.004965529,-0.11749534,0.06620428,-0.078495905,-0.046426654,-0.30223754,0.14803633,-0.029617736,0.28247184,-0.14710574,-0.05993463,0.0969982,0.08306809,-0.18269409,0.2629897,0.045030884,0.1017988,0.11765581,-0.16134569,0.42314926,-0.1760264,-0.124758095,-0.034496177,0.32227638,0.19230217,-0.17699781,0.21300903,0.0049771266,0.11157578,-0.0562164,-0.18832171,0.012806032,-0.16735835,0.006801162,0.04422805,0.16328727,-0.22798035,0.23159586,-0.14965117,-0.040637787,-0.2841667,-0.07306015,-0.009907179,-0.046175793,0.2515346,-0.10259226,0.077028126,-0.17072691,-0.092149474,-0.14606857,0.08292305,-0.40569648,-0.22905079,0.044710636,0.06600123,-0.20834954,0.109663375,0.23135638,-0.39636156,0.20103742,-0.24733257,-0.3743993,0.028768733,-0.11838307,-0.028573547,-0.08370672,0.25606275,0.087283045,-0.099104166,0.20862687,-0.16054143,0.08326158,0.19468373,-0.29817683,-0.017078735,0.09449785,0.39803568,0.2601396,-0.29421163,0.20142038,0.1833325,-0.08003749,-0.12367621,0.35058087,-0.30728117,0.24675831,0.1366263,0.3829195,0.15459222,0.03926222,0.09676616,0.37168115,0.018911637,-0.035611637,0.28290936,-0.047925614,-0.15503496,-0.037932955,-0.09507289,-0.38043272,-0.03541126,-0.04021812,0.105406374,0.1178787,0.01594111,-0.06903015,-0.26574337,-0.1635206,-0.1449382,-0.16433364,0.18790781,-0.07310453,-0.4599929,-0.062576614,-0.10314639,0.110267475,-0.04415027,-0.24365048,0.06679484,0.017590463,-0.059694655,0.32393774,0.011105763,-0.060661055
P02294,0.16859464,0.11031027,-0.009965126,-0.16605957,0.0788801,-0.060218874,-0.24623582,0.13590388,-0.0779848,-0.20729408,0.08897042,-0.061506458,0.33250755,0.051277533,-0.21100909,-0.12595905,-0.15852973,0.030913755,-0.09532448,0.32594216,-0.101584025,-0.06642647,-0.06478709,-0.14243993,-0.1247235,-0.023409404,-0.04703485,0.2839221,-0.09547172,0.052714273,0.0921464,0.008162888,-0.15350512,0.07293734,0.051427998,0.17127335,0.13683821,0.113946624,0.22582644,0.24440065,-0.18367574,-0.20886877,-0.14403625,0.22299814,-0.011416554,-0.15189919,-0.17545241,-0.04165185,-0.15325382,0.2020316,0.5548646,-0.26545462,0.17983134,-0.16390535,-0.13751686,-0.32953346,0.21998069,0.021902373,-0.13437302,-0.16471419,-0.03362032,-0.2930293,0.06440329,-0.16913937,0.09841976,-0.0042214505,0.18839875,-0.19252804,-0.29797953,-0.36186698,-0.11999465,-0.13089941,-0.008904584,0.15841822,-0.016143784,-0.029953614,0.2864879,-0.0422978,-0.10884939,-0.07547308,-0.1919717,0.13215205,0.266708,-0.038474724,0.1607573,-0.30454534,0.06333701,-0.18185689,0.14615682,-0.065293185,-0.101182744,0.057939507,0.20945749,0.18865037,0.14799133,0.14614767,-0.57490236,0.07536857,-0.22984365,-0.09748156,-0.081847884,0.11564766,0.13467747,-0.29995677,-0.18136925,-0.15476963,0.08655129,-0.06929596,-0.16895711,-0.031608324,-0.057440553,-0.23667914,-0.16059282,-0.07179032,0.070013866,0.1088627,0.052178618,-0.08271702,0.10640212,-0.19552445,0.19829303,-0.07081933,0.21039231,0.084428005,0.06251878,0.021810677,0.08255077,0.12895456
B2RHG1,0.08271724,0.069455355,-0.06143539,-0.067569435,-0.28101113,-0.19863613,-0.1449197,1.3740268e-05,-0.20690005,-0.059194975,0.091672495,-0.2552835,0.28147084,-0.093888305,-0.077173546,-0.08318752,-0.0007532537,-0.3426691,0.015084639,0.18889818,-0.17642617,0.109206736,-0.2368921,-0.053699568,-0.32165992,-0.26439345,0.20593907,0.32020512,0.37286443,-0.035764605,0.106033325,-0.032061838,-0.09479002,0.018912394,0.033980884,0.052371275,-0.2489766,-0.26121944,0.07625231,0.26309273,-0.31552106,-0.20515066,-0.10192551,0.07490101,0.17540407,-0.07196385,0.12447421,-0.11401395,0.32472923,0.085972086,0.13396522,-0.072236665,-0.13854918,-0.27744374,0.032533746,-0.060464665,0.020069972,0.13065581,-0.1070886,0.11283618,0.030280389,0.09784345,-0.16508174,-0.047517404,-0.23357287,-0.35544792,0.014203247,-0.28529593,-0.018660553,-0.2508899,0.10136413,0.14035274,0.13101918,0.20349148,0.025482912,-0.24739367,0.14281334,0.23379567,0.21551917,-0.025921013,0.14306234,-0.010062963,-0.06834313,-0.080123715,0.17413571,-0.29772207,0.21119864,0.21710275,-0.29992267,-0.13873005,0.19352137,0.37818474,0.10479356,0.067935884,0.09274667,0.4369341,-0.059360858,0.20799828,-0.08196165,-0.13634329,-0.19498754,-0.12971763,-0.045999184,-0.5363437,0.06932445,-0.0011009678,0.116917886,-0.11236933,0.1418406,0.033147696,-0.28274292,-0.2646492,-0.0111114085,-0.094486825,0.446607,0.05421052,0.03875294,0.016440522,0.3256071,0.12263793,-0.12781596,-0.14365897,0.20378646,0.16147178,-0.18044697,0.13674702,0.040153123,0.20155254
P0DPD7,-0.18910408,0.023288496,-0.15748927,-0.07272848,0.09765904,-0.014566746,0.07510033,0.090374276,0.08964565,-0.054429293,0.039261192,-0.18798262,0.229364,-0.19243585,-0.09509601,0.071758345,-0.031635553,0.17982711,0.04410565,-0.00050043315,-0.08320469,-0.04782363,-0.13792807,-0.017950187,0.09951932,0.0033737905,-0.12199539,0.11292702,-0.0043296292,-0.15695328,0.011864841,0.05003115,-0.0042241225,-0.10332093,0.07820588,-0.34451604,-0.02754391,0.24574634,0.15051293,0.119153656,-0.16383171,-0.07856755,-0.08742249,0.22664076,0.13195038,-0.22919093,0.1779099,-0.043386158,-0.19046614,-0.1464169,0.13902755,0.010214815,-0.078981034,0.060941886,-0.18482926,-0.42275658,0.060651407,0.034080192,-0.10445079,-0.04295032,0.043953404,-0.044076677,-0.2749632,-0.1398931,-0.17465228,-0.1432118,0.09329289,0.037581466,-0.014824558,0.053733487,-0.046720453,0.24309911,0.05828532,0.047915995,-0.0035399823,0.1292968,0.13489196,-0.014954192,-0.012464739,-0.06289396,-0.029888812,-0.06513432,0.031355046,0.044276185,-0.006437354,-0.24264634,-0.08336264,0.07420262,-0.15641767,-0.01859098,-0.17471725,0.12428047,0.03432677,0.23461127,0.059516363,-0.11507766,-0.20198649,0.1937485,0.18860967,0.08449042,-0.12787122,-0.14022145,-0.015575513,-0.19288518,-0.0044720694,-0.04450699,0.23417217,-0.098456964,0.06372014,0.035508797,0.21096899,-0.18798256,-0.07332952,-0.19723433,0.028505996,0.008415278,-0.16637431,0.05575927,-0.047189344,0.023139138,-0.008993782,0.15331383,0.13644886,-0.11533175,0.05602859,-0.011875948,0.11898996,-0.05092006
O49523,-0.060163554,0.15241323,0.0032092743,-0.018531486,0.13288318,0.081725076,-0.034297235,0.033904254,-0.057028323,-0.11513801,-0.16245207,-0.23000652,0.110865995,-0.0075836666,-0.099333525,-0.096051075,-0.22067697,-0.0854321,-0.24240889,0.06786043,-0.103816435,-0.08796425,-0.02920251,0.06857096,-0.23304352,-0.017428525,-0.03766271,-0.0750183,0.16328952,-0.09291329,-0.08297673,0.11825802,0.024849204,-0.040470112,0.06834195,-0.025375308,-0.03578335,-0.120895706,0.13215598,0.11958516,-0.28994793,-0.11127511,0.08514285,0.2699767,0.062762275,-0.10008709,0.10077386,0.021439806,0.12162494,-0.027953394,0.2991213,-0.0649246,-0.3379685,-0.086129054,0.10857918,-0.118610926,-0.17977327,0.12858658,-0.0943044,-0.16453142,0.094146445,0.049000353,-0.20615172,0.09516834,-0.26045442,0.0017031468,-0.12275814,-0.31242776,0.06929691,-0.111495,0.13091782,0.084097624,-0.033537395,0.009749327,-0.020730346,-0.118473135,-0.16505721,-0.045105256,0.14960006,-0.013851002,-0.040940657,-0.074748695,-0.04522323,0.11458731,0.0018713176,-0.14075127,0.0875687,0.050711863,0.045340434,-0.083786994,-0.037183184,0.08215386,-0.006775625,0.02815077,0.0645473,-0.0044101253,-0.008610781,0.052693773,0.021987982,0.08018884,0.042210773,-0.07428175,0.10362113,-0.31779265,0.028961975,0.05424683,0.048113935,0.06654003,0.053152025,-0.08469333,0.08389406,-0.2065723,-0.11765867,-0.07044652,0.039266594,-0.10942794,-0.06940145,-0.04625361,-0.061115954,0.17929487,-0.2727734,0.18093388,-0.1522077,-0.16338521,-0.1565246,-0.020232853,-0.018255007,-0.017601378
P63279,-0.029802412,-0.09810409,0.15758482,-0.039861545,0.07115127,-0.019715685,-0.3451326,0.18880305,0.0006662477,-0.052052844,0.017271578,-0.2553397,0.26725328,-0.13761932,-0.22648653,0.07386241,-0.17185816,0.27890497,0.009145498,0.18486439,-0.27394947,0.0063107386,0.09949888,-0.10885932,-0.09516325,-0.073720224,0.20833346,0.15561728,0.05465839,-0.10465167,-0.012140773,-0.08205239,-0.051875502,-0.27121964,0.112935044,-0.08490892,-0.12547223,0.08444763,0.10431136,0.06609459,-0.1561336,-0.13227874,-0.017988358,0.3785135,-0.038179427,-0.2440459,0.16549143,0.06305524,-0.019491449,-0.094945215,0.48368523,-0.14408882,-0.07012002,0.060285892,0.111799814,-0.3328396,0.06577217,-0.17630273,-0.26224706,-0.13211766,0.023462303,-0.20178992,0.031032182,-0.2630653,0.075819984,-0.12044087,0.021377381,-0.33482987,-0.117676325,-0.15316886,-0.0033549443,0.1821972,0.0037009642,0.071135916,0.009263993,-0.20383984,0.040526345,-0.033417895,-0.17541651,0.050776556,-0.10430612,-0.043236453,0.057571247,-0.22497043,0.10370198,-0.21271595,0.03281959,-0.19311693,0.15515284,0.06774888,-0.038091157,0.16161406,0.14356825,0.2839378,0.21383512,0.0012992546,-0.40367094,0.11544925,0.12588897,0.08489621,0.036406003,-0.13379301,0.053591806,-0.3631383,-0.0017839558,0.036169566,0.22999428,-0.0072514806,0.12635162,0.028233986,0.09165914,-0.19383544,-0.08677821,-0.16124678,0.36550325,0.010055367,-0.04715781,-0.09462188,0.06874155,0.15340774,0.1337726,-0.082474366,0.14351405,0.043684147,0.110945635,-0.24425745,0.057324275,0.04776866
O75937,0.0788005,0.14134294,0.12662642,0.09465633,0.030693252,0.146457,-0.08699101,0.25216895,-0.019905848,-0.0045847706,-0.16615161,-0.03528008,0.17060001,0.21003026,0.011051208,-0.057254918,-0.34578305,0.21803108,-0.00086768717,0.29989493,-0.1681542,0.1253105,0.07744673,0.11028275,-0.20180577,0.09240857,0.064897016,0.29303947,0.018727157,-0.04106814,-0.2130327,0.06215408,0.13329051,0.022866745,0.19312793,-0.00841492,0.060584918,-0.10460629,0.014688797,-0.064573504,-0.24063033,0.08559078,0.027354833,0.25533876,-0.020493552,-0.10545735,-0.105570376,0.013800698,-0.055898204,0.062357884,0.5350105,-0.1439293,-0.090788014,-0.011298105,0.10989376,-0.25695574,-0.03852202,-0.2720978,0.077254936,-0.12871933,0.17142302,-0.17046472,0.14148197,0.1360433,-0.012683127,0.012727048,-0.04244014,-0.33005756,0.03570476,-0.19452696,-0.031503983,-0.0951972,-0.14481592,-0.09168728,0.006845464,-0.4205312,-0.29562658,-0.041462492,-0.045888186,0.014819063,-0.19155443,-0.17495489,0.081605576,0.00237214,-0.04596792,0.0223485,0.10848829,-0.122532204,0.011197403,0.0031781793,0.12110969,0.20480555,0.052098922,0.17991745,0.26997614,0.102578565,-0.14781263,0.06781389,-0.009112012,0.41378427,0.02074276,-0.0423259,0.32299152,-0.16700314,0.081746966,0.23192129,0.07323387,-0.14656839,0.06903638,-0.021955885,0.16836432,-0.4416427,-0.17425907,-0.045748327,-0.15772407,0.05301939,0.054213677,-0.024584934,0.07224015,0.07336619,0.12533522,-0.032240346,0.06108418,0.09547062,-0.15721117,-0.0049484633,0.016534932,-0.19734609
P06168,-0.011436295,0.009748373,-0.16489062,-0.06935162,0.013666954,-0.06962249,-0.15297371,-0.090195216,-0.111334965,-0.23976985,-0.096305825,-0.1654294,0.20709394,0.10169767,-0.048861552,0.02484198,-0.061297443,0.1803926,0.15515792,-0.0775498,-0.0050747283,-0.048934728,0.015861815,-0.13283412,-0.13628337,0.04994847,-0.15909159,0.13271047,0.13533938,0.04028596,-0.053473562,0.16526595,0.11904389,0.03152847,0.13898857,-0.0613826,-0.047805116,-0.13590306,-0.009085357,0.03026592,-0.19591498,-0.07630348,-0.11371568,0.12421727,0.03413399,-0.057686523,0.22715043,0.02755298,-0.17592776,0.04722425,0.35364,-0.007142213,-0.16354592,-0.047086067,-0.0064557306,-0.1098737,-0.12093878,0.065609954,-0.036740776,-0.061451737,0.028729495,-0.13245638,-0.073979944,-0.09599668,-0.09841041,-0.10303612,0.12238177,-0.205526,-0.058304846,0.09407915,0.02493471,0.04312798,-0.13851032,-0.16849911,0.018106006,-0.120837994,-0.19703826,0.07427392,0.10478201,0.01245971,-0.122965336,-0.11584205,-0.131861,0.00821217,0.11036854,0.071816005,0.056457452,0.021412406,0.021523166,-0.11945765,0.067759566,0.13178945,0.22014087,0.08242105,0.089559376,-0.01315815,-0.20931563,0.059613753,0.12389284,-0.07277039,0.00557195,-0.13503604,0.12994084,-0.14625934,-0.048321478,0.08114365,0.030656898,-0.0550216,0.057730086,0.17893773,0.07721554,-0.14697629,-0.1788463,-0.040680222,-0.023069084,-0.068708524,0.01436938,-0.046648733,0.122384906,0.09026408,-0.1391868,-0.07471013,0.109561004,-0.16035718,-0.0051018577,-0.20539069,0.07416712,-0.024798997
Q24803,-0.025165122,-0.06572619,-0.15771702,-0.25768915,0.26865655,-0.30682495,0.05142972,-0.25198522,-0.19313622,-0.501598,0.011263341,-0.073502935,0.17117402,0.23728967,-0.08193903,-0.16861016,0.21121411,-0.11848427,0.3296197,0.0028221458,-0.1024403,0.0314198,0.05239743,-0.29936215,-0.26414022,-0.077032834,-0.17009746,0.06762378,0.29738194,-0.0722273,-0.04532759,0.13233733,-0.05388458,0.20211153,-0.09516881,0.21028131,-0.15733907,0.06974936,-0.004424207,-0.105191655,-0.26572573,-0.052066658,-0.04376981,0.016495485,0.22684018,0.10780632,0.15382099,0.12535705,0.15225708,-0.0816956,0.24405438,-0.08233718,-0.26212764,0.032087397,0.11195245,0.18742594,0.12479648,-0.012023972,-0.3523012,-0.08641665,-0.1793325,0.32191086,-0.25451282,-0.030952226,0.019752838,-0.09408943,0.31778285,-0.38808125,-0.106316626,-0.06837626,0.08672267,0.11703463,-0.04809972,-0.1060783,0.122063905,-0.016205639,-0.096546255,0.04906567,0.41382182,0.06862175,-0.271977,-0.24898067,-0.09526457,0.043968316,0.24718776,-0.043237254,0.12521334,0.06049404,-0.14024124,-0.07497442,0.1617493,0.19608222,0.048294753,0.011304863,0.07915471,0.021234907,-0.04762797,-0.19419187,0.22817078,0.09339188,0.08131891,-0.12614952,0.22789347,-0.20671469,-0.11695105,0.05130183,0.014970254,0.20035492,-0.09201415,0.13393152,-0.08672848,0.108555906,-0.14311028,0.06247954,-0.12468587,-0.14862128,-0.029487688,-0.14041917,0.49155265,0.24636367,0.09529051,-0.022374723,0.24362317,-0.15552442,-0.13261607,-0.52930886,0.030688416,0.08768217
P04819,0.005237676,0.0863608,-0.22133894,0.05059676,-0.09921987,0.03982905,-0.0031352416,-0.14483564,-0.12896436,-0.40698308,-0.058226287,-0.058341764,0.1323939,0.03528531,-0.16045058,-0.103074886,-0.15259665,-0.14757152,0.029230773,0.26109776,0.03379373,-0.099792056,0.04649932,0.058966286,-0.1489954,0.007611908,-0.2068129,0.29184395,0.18382373,0.04190913,0.056651223,0.18607761,-0.03296622,0.038335185,0.0144231245,0.060181636,-0.13995767,-0.11780412,0.1268793,0.1590036,-0.26452553,-0.032756243,0.16427542,0.12772457,-0.0030073225,0.114499286,0.049856383,-0.12074474,-0.013773203,0.12501602,0.2909857,0.071771756,-0.1985017,-0.07582544,-0.10538982,-0.30793422,-0.021870688,0.18073735,0.07572707,-0.10984117,0.033562716,0.060260057,-0.4495696,0.14630027,-0.2037108,-0.17110094,-0.065179944,-0.13490868,-0.038463194,-0.084363006,0.22354963,0.018596526,-0.007685967,-0.019986996,0.062635854,0.019260757,-0.05162927,-0.018472329,-0.038721092,-0.012102582,-0.04937255,0.042135276,0.027670272,0.019562002,0.04899773,-0.16224697,0.060873695,0.19095944,0.012143698,-0.11480676,-0.043355722,0.18713754,0.14168945,-0.1616805,0.19133614,0.24508192,0.09738701,-0.039022036,-0.06810652,0.16938025,0.1303973,0.026228575,0.10202292,-0.3191137,-0.04284094,0.19420923,-0.0022262558,0.058976866,0.0019289106,0.08198172,-0.16008398,-0.23472714,-0.25028905,-0.06967264,0.13808699,0.034894362,0.05108882,0.13417003,0.20060986,0.12161991,-0.11600139,-0.048575643,0.10095709,-0.010955045,-0.18356931,0.006971147,-0.23997197,0.08560291
