accession_code,ProstT5_32_dim_0,ProstT5_32_dim_1,ProstT5_32_dim_2,ProstT5_32_dim_3,ProstT5_32_dim_4,ProstT5_32_dim_5,ProstT5_32_dim_6,ProstT5_32_dim_7,ProstT5_32_dim_8,ProstT5_32_dim_9,ProstT5_32_dim_10,ProstT5_32_dim_11,ProstT5_32_dim_12,ProstT5_32_dim_13,ProstT5_32_dim_14,ProstT5_32_dim_15,ProstT5_32_dim_16,ProstT5_32_dim_17,ProstT5_32_dim_18,ProstT5_32_dim_19,ProstT5_32_dim_20,ProstT5_32_dim_21,ProstT5_32_dim_22,ProstT5_32_dim_23,ProstT5_32_dim_24,ProstT5_32_dim_25,ProstT5_32_dim_26,ProstT5_32_dim_27,ProstT5_32_dim_28,ProstT5_32_dim_29,ProstT5_32_dim_30,ProstT5_32_dim_31
O75570,0.0311874,0.03932187,0.060389727,0.18515897,-0.11868617,0.07294607,0.16171578,-0.3593009,0.16525428,-0.04130748,0.06383777,-0.08495495,-0.029724568,0.016828619,0.26305386,-0.32080334,-0.08741553,0.26731312,0.08740753,-0.00022520125,-0.05766435,-0.24201019,0.01970582,0.12443211,0.06683545,0.09423166,-0.24754691,0.14276844,-0.0006551966,-0.055164065,0.0437011,0.26034546
P99029,0.05537121,-0.010273263,0.030767217,0.25791544,-0.2408026,0.26089165,-0.122241005,-0.20905063,0.15265879,0.1662761,0.048899133,-0.17687963,0.258146,-0.1664587,-0.15458877,0.010965452,0.26076826,0.009018056,0.11104953,-0.47691858,0.26566848,-0.13070205,-0.21172893,-0.025587022,-0.060371548,-0.2591717,-0.10562102,0.26824483,0.13168949,-0.00095147407,-0.20457658,0.17550887
P09104,0.113152966,-0.024552554,-0.2697064,0.069219165,-0.37479073,0.1992223,-0.34726486,-0.40657875,-0.081045896,0.15708327,0.46306178,-0.046594992,-0.34999326,-0.07315248,-0.08174833,0.01973781,0.1253013,0.30565614,0.3512866,-0.0640045,-0.23890588,0.07067345,-0.27551097,-0.2577647,0.42417377,0.16497886,-0.13487187,0.5913741,0.06801227,0.20431809,-0.4812556,-0.26272157
P42227,0.10364734,-0.0039274096,0.009870298,-0.040833816,-0.16979305,0.23703057,-0.21512794,-0.58304054,0.23373483,-0.07367867,0.12199141,0.06682904,0.2967285,-0.11302793,0.035290845,-0.06757325,0.042578563,0.047198903,0.002774015,0.24003197,-0.18111825,-0.20672953,-0.18969834,-0.016974315,0.5624776,0.2920533,0.102305904,-0.12856594,-0.01347243,0.26513308,-0.06440246,-0.025281835
P00326,0.10930298,-0.015124992,-0.39657882,-0.01255914,-0.45073122,0.5291474,-0.4281649,-0.40419334,0.010811384,-0.024682432,0.07376163,0.08334863,-0.16505404,0.09578485,0.05282513,0.119009644,0.007832713,0.044458106,0.2673524,-0.3041591,0.1495573,-0.07683024,-0.37740538,0.003397867,0.16753666,0.20413165,-0.12796152,0.2523374,0.14534257,0.046120297,-0.20203239,-0.05086076
P40296,-0.0685261,-0.03732741,0.38383314,-0.062387094,-0.18161099,0.25629297,-0.59235084,0.10613341,0.30895847,0.46936867,-0.2309388,0.04535316,0.24145421,-0.010883205,-0.13182071,-0.2433933,-0.23310588,-0.15922746,-0.19775645,-0.5074163,0.26258472,-0.5405111,-0.13993523,0.18749538,0.105584726,-0.00020905398,-0.3798692,-0.17646888,0.39732003,0.22137392,-0.08947267,0.2549712
O15360,-0.016484141,0.029559225,0.3337622,-0.060319014,0.061416518,0.1303713,-0.4924152,0.35792226,0.15461744,0.11096443,-0.1465079,0.15387252,0.16215223,-0.35891578,-0.29520172,-0.2556825,0.2463087,-0.032889783,0.0038083494,-0.33413115,-0.10479086,-0.64158255,0.055896983,0.108685166,0.6661988,0.045382872,-0.21889266,-0.042944714,0.26671916,0.43292934,0.3689431,-0.14208488
P01721,0.052391738,0.2094911,0.17583477,0.060198978,0.1425359,0.082268536,-0.5098676,-0.07781095,0.18109572,0.71559095,0.13460906,-0.16968578,0.34907657,0.097776525,-0.19703285,-0.22036529,0.038202427,0.08159182,-0.18338612,-0.61361337,0.02569602,-0.1059487,0.14241306,0.023911089,-0.23526543,-0.24010167,-0.42290655,0.052022025,0.15474872,0.10056552,-0.45683673,0.27474463
Q5JFD7,-0.19106674,-0.01428353,-0.016626306,-0.10919112,-0.33946398,0.47628537,-0.5398352,0.006601058,0.04384041,0.36417177,-0.14755554,0.1298949,0.023760095,-0.16492122,-0.017777316,-0.23649976,-0.15478818,-0.05990625,0.1478472,-0.5114661,0.26159236,-0.36765882,-0.24278319,0.24337295,0.13861634,0.06497471,-0.26801696,0.15348893,0.35079497,0.12037773,0.030664217,0.03261966
P11574,0.16606484,-0.17333207,-0.40265027,0.034826733,-0.008251939,0.2771103,0.09713787,-0.46691155,0.24851352,-0.18518496,0.1886497,0.0540846,0.05117233,0.39500263,0.16909406,0.1136376,-0.030912131,-0.004111059,0.2732131,0.19444488,-0.06641405,0.09166326,-0.13349602,-0.26046383,0.16484018,0.22362645,-0.06726573,0.14335072,0.120606154,0.059159566,-0.21179205,-0.29850647
Q8GE63,0.0519986,0.009435624,-0.19455132,0.06020733,-0.46337903,0.22377354,-0.44997248,-0.34860677,-0.16636054,0.2001828,0.42183593,-0.09313312,-0.36468667,-0.15462965,-0.06800243,-0.06160754,0.09326536,0.31321004,0.3518902,-0.20991008,-0.18051548,-0.0016474277,-0.26106328,-0.14535706,0.39293194,0.16447154,-0.20516026,0.6128694,0.0869166,0.19478999,-0.40852252,-0.15961294
O14544,-0.109762035,-0.023415625,0.09543773,0.1467643,0.043041643,-0.051398057,0.5338584,0.43295926,0.20746477,0.09734012,-0.3995235,-0.5330719,-0.11709367,-0.07762095,-0.13106832,0.068856716,-0.06816952,0.3074993,-0.24393135,0.14718881,0.10657153,0.09518574,0.0036624633,0.072521485,-0.34456176,-0.2961202,0.01473134,0.088203505,0.28550532,0.075020246,0.4749221,-0.327038
P32189,0.002923429,-0.11379412,-0.3541493,-0.09478071,-0.30528018,0.49735603,-0.24447648,-0.29210478,0.073884435,0.12943506,0.10543054,0.06445539,-0.13121974,0.03458046,0.079369985,-0.006304458,-0.10350275,0.07825677,0.40023547,-0.05296628,0.03864054,0.012005597,-0.15800896,-0.055444315,0.2655977,0.18895839,-0.12993622,0.38761747,0.14461882,0.054470655,-0.24703006,-0.26304376
P06744,-0.024640664,-0.083702475,-0.23946908,-0.053024925,-0.28747553,0.32869393,-0.17314999,-0.49127173,-0.022654168,0.12757054,0.38987347,0.036357954,-0.118409574,-0.017280571,0.04741416,0.10846033,-0.020099863,0.14692195,0.4644541,0.12831123,-0.15510194,0.17890905,-0.3145739,-0.16114382,0.45378584,0.23929326,0.053436816,0.44846925,0.1985265,0.19197686,-0.37926915,-0.37262133
P01859,0.14288022,-0.092342705,0.14203413,0.012415329,-0.15531541,0.21880537,-0.18863586,-0.020315863,0.33062705,0.3740472,-0.2613364,0.006477535,0.14385754,0.029863097,-0.02565211,-0.3278727,-0.10806687,0.30890673,-0.46759343,-0.1907675,-0.08128111,-0.4486152,-0.06374961,0.12669347,-0.05974883,0.02681523,-0.36472806,-0.09135607,-0.016379952,0.2384792,-0.16386184,0.21853437
Q9KKF0,-0.31507957,-0.13077193,-0.32078382,0.078116186,-0.5102858,0.037516348,-0.26166943,-0.5226399,0.16876312,0.20259413,0.30187693,0.12899649,-0.40691853,-0.23943993,0.18506071,-0.23850757,0.10345163,0.5105307,0.4017632,0.1186361,-0.08819167,-0.056524843,0.050741043,-0.2542122,0.24708568,0.28412035,-0.015221201,0.70164037,-0.025796093,0.104156926,-0.5055427,-0.042287342
O75914,-0.031649217,-0.037801534,0.019438677,0.3900119,-0.13792151,0.30995527,0.33493984,-0.055150367,0.45706302,-0.06801261,-0.07899453,-0.1304219,-0.1077238,0.022231616,-0.23821795,0.17968531,0.09784302,0.57002884,0.21310902,0.108278275,0.06816954,0.099622056,-0.13225599,-0.0014097244,-0.12485626,-0.10878687,0.088936396,-0.029037207,0.13311544,0.054390337,0.1729176,0.024485257
A5D8V6,-0.42537665,0.11248143,0.5806271,0.40729028,-0.40867063,-0.19128405,0.3631723,-0.26883975,0.37364802,-0.14283866,-0.2300891,0.11957915,-0.4351186,-0.14954367,0.3366459,0.39479953,-0.18329023,0.083150715,-0.25751722,0.09581825,0.5204441,-0.057042837,0.095613554,0.17475599,-0.37160137,0.15491398,0.5785784,-0.18486056,0.20474648,-0.30060765,0.24444059,0.37256855
F1LQ48,-0.051747672,0.024769515,0.11547024,0.47595733,-0.2354191,0.150709,0.43073797,-0.09388552,0.54338825,-0.058683097,-0.22762933,-0.26536193,-0.12520856,-0.093853,-0.23203906,0.2543676,0.011338919,0.4897472,0.13282415,0.115241855,0.2274514,0.15571101,-0.10731226,-0.016349033,-0.38155425,-0.24160379,0.1438294,0.07419762,0.17707863,-0.003451129,0.066494316,0.071150854
Q13064,-0.23960742,0.09029764,0.25884184,0.33615845,-0.015855897,0.016181596,0.388704,0.28702047,0.34888655,0.1460658,-0.07546586,-0.28413585,-0.095115244,-0.12651786,-0.119375125,0.18598954,0.061337978,0.36532605,0.09830114,0.049244836,0.14403479,0.13234721,-0.0022677965,-0.09620078,-0.043175332,-0.26036564,0.14798933,-0.078080595,0.39731124,0.039078366,0.3715422,-0.12823826
O15389,-0.0015953183,-0.08297272,-0.0019426942,0.009824758,-0.28748754,0.3548808,-0.18288314,0.050811343,0.384493,0.38076147,-0.3867469,0.0706674,0.0075772703,-0.02135741,-0.048763223,-0.25547865,-0.09822279,0.37620956,-0.4872466,-0.19249697,0.058922876,-0.37095395,-0.098406404,0.13833626,-0.14232594,0.029021963,-0.2663289,-0.089984536,0.050180122,0.1982558,-0.05787011,0.18419208
O95833,0.36886334,0.07231231,-0.059073664,-0.021546854,0.06820226,0.26189765,-0.23392197,-0.5190151,0.010237954,-0.075037494,0.35450447,-0.09301025,0.33684623,0.24853003,-0.18358618,0.25064588,0.009578839,-0.11014236,0.21064955,-0.09975102,-0.1996007,0.06809969,-0.4403996,-0.14786415,0.3885725,0.054393977,-0.0114359185,-0.0029100478,0.20073435,0.30961832,-0.21118088,-0.26456374
O15055,-0.09271999,-0.14094813,0.20154655,0.3025048,-0.13340896,0.28133756,0.12269226,0.18826482,0.28240356,0.06929445,-0.1793676,-0.01924789,0.023794085,-0.10127636,-0.10551569,-0.062047124,0.11277998,0.37233323,-0.08046023,-0.057507668,0.116058685,-0.19995321,-0.11438644,0.06924135,0.0608,-0.053777568,0.018950425,-0.16470161,0.17965716,0.066598095,0.2814423,0.15953475
P07327,0.10649888,-0.016294263,-0.4060938,-0.004988836,-0.4511151,0.52562225,-0.42594716,-0.40189984,0.004848662,-0.025839686,0.07688099,0.08415006,-0.17893961,0.094878264,0.05687008,0.11047797,0.009587944,0.048759025,0.27538973,-0.308699,0.154637,-0.07831753,-0.36802188,0.0047318786,0.16181894,0.20239902,-0.13585019,0.26536018,0.14040068,0.02881707,-0.19917874,-0.0435236
Q98TD4,-0.0534257,0.07868861,-0.36676493,0.07236602,-0.3530197,0.40979442,-0.7128247,-0.32993472,-0.07321151,0.11759582,-0.010201808,0.22408834,-0.20256802,-0.12381422,0.04384183,-0.15984112,-0.070739225,0.08304144,0.31061316,-0.5670681,0.31723675,-0.24185595,-0.23965836,0.25868285,0.08041279,0.12079891,-0.21237725,0.29966557,0.11538335,-0.12344509,-0.03393436,0.24351497
P19221,-0.060402445,0.10943577,0.12998065,0.082166575,0.039147135,0.36518082,-0.08995326,0.23854768,0.21030444,0.3976984,0.12379928,-0.06466065,0.07063633,-0.111958265,-0.25898588,-0.04417719,0.038074493,0.16145244,0.28724426,-0.3260935,0.012576151,-0.121316545,-0.09102225,-0.048211157,0.26395786,-0.24349985,-0.14550307,-0.011424795,0.26516858,0.085516684,0.15286258,-0.1307199
O61667,-0.18981911,-0.11578807,0.40863305,0.056616664,0.32957777,-0.31023374,0.17828691,0.4895686,-0.54449356,0.4874879,0.15221182,-0.26786828,0.075544894,-0.06432976,-0.08821153,-0.31863794,0.695518,-0.16863164,-0.5910735,-0.33248407,-0.2195859,-0.16614206,0.41077065,0.1375795,0.066465065,-0.0837468,-0.18931434,0.265932,0.28542304,-0.22900029,0.34655043,0.06965485
Q92132,-0.6642309,-0.28143236,0.20777336,0.39213395,-0.12605707,-0.37200224,0.003168434,-0.6779097,-0.05861557,0.11624393,0.6661657,0.11207177,-0.009644806,0.42831144,0.6695996,0.3073272,-0.015519753,0.23948687,0.41813868,-0.11959379,0.2533574,0.10573992,0.09388107,-0.15777867,-0.3144197,0.4363189,0.35415712,-0.13880894,0.16407126,-0.32614243,-0.16385673,0.41451734
P29055,0.16981722,-0.045848668,0.17101762,0.1959107,-0.040639095,0.2062841,-0.24294737,-0.29081663,-0.027619917,-0.04919043,0.105673015,-0.05318789,0.31823307,-0.024687514,0.06773845,-0.16448289,0.0053613186,-0.0648452,0.13357347,-0.23870641,0.050811302,-0.38718194,-0.24903506,0.1778109,0.24429052,0.09809756,-0.14843929,-0.10579932,0.054044545,0.00322621,0.06263304,0.24238847
G1FNI6,-0.0048865527,0.17504466,0.00081962347,-0.133742,-0.13779965,0.4103631,-0.80257505,0.11619494,0.22909218,0.4701141,-0.26886025,0.11453158,0.053240493,-0.06052079,-0.28719318,-0.19700277,-0.14318278,0.06556701,-0.19695434,-0.5907983,0.1352794,-0.38381922,-0.20583019,0.24284354,0.07121411,-0.0047030915,-0.38138035,-0.08720894,0.30193424,0.31395867,-0.046091158,0.13136162
Q13596,-0.055369064,0.03942848,0.02149295,0.2581198,-0.24469297,0.15496188,0.1945414,-0.4851153,0.390125,-0.17429188,-0.013220679,0.024991736,-0.025623515,-0.14814399,0.09517404,-0.07010555,0.077106744,0.32576275,0.037690952,0.3244527,0.0060116937,-0.10559517,-0.052175786,0.02807562,0.21065326,0.17316121,0.11769646,-0.0012588799,0.016686268,0.0066644163,0.066414416,0.20412278
P19447,0.10173531,-0.11184086,-0.07911637,0.094273396,-0.04692566,0.34533376,0.15268564,-0.27125946,0.3261664,0.020793915,0.17653458,-0.07492806,0.24722618,0.09198945,-0.121843114,0.11245039,0.18005118,0.18864307,0.12429729,0.15178053,-0.13288713,0.028014913,-0.1566344,-0.21549518,0.30508637,-0.0071470495,0.08390122,-0.06318104,0.05557072,0.16332287,-0.05878439,-0.19770363
F8WQK8,-0.25738442,-0.06981541,0.060079288,-0.13038158,-0.1602025,0.28331053,-0.26381698,-0.23646471,0.04544886,0.2922598,0.15414692,0.13753474,0.11340737,-0.1609864,0.07560819,-0.12250376,-0.22521137,-0.0007965565,0.4694031,-0.08074102,0.03793307,-0.14797822,-0.20938593,0.07339367,0.41738927,0.15095975,-0.013937406,0.2509029,0.33094484,0.15382059,-0.0782734,-0.1938888
O70435,-0.07244213,-0.073362574,0.0382716,0.031360686,-0.2767761,0.088278204,-0.18797971,-0.32643223,-0.010616188,0.1563307,0.13392496,-0.1703305,0.17206785,0.07306536,0.23619151,-0.25125954,-0.111925766,0.06788765,0.20745295,-0.38914746,0.057062645,-0.31930953,-0.14358789,0.043645673,-0.08471237,0.10381668,-0.33782297,0.27041066,0.14149752,0.104397245,-0.15979517,0.12220512
P15151,0.017737582,-0.07183121,0.060520545,0.06009659,-0.2342151,0.28365952,-0.15410475,0.006845586,0.36793235,0.4044755,-0.32786283,0.061780393,0.02878356,-0.006362222,-0.029281445,-0.30388418,-0.10158917,0.35139406,-0.46501777,-0.2254084,0.068645425,-0.36662614,-0.028727937,0.15415975,-0.19443697,-0.009746624,-0.3169286,-0.046577156,0.037879027,0.12543975,-0.12252408,0.27336076
P07998,-0.26564002,0.48192343,0.50683457,-0.08490731,-0.045994222,-0.10933243,-0.33167636,-0.14202476,0.21290632,0.7548816,0.37990424,-0.19949758,0.31267473,-0.102788515,-0.0492397,0.05834274,0.038714666,-0.25242305,0.019361287,-0.5251882,0.10018295,-0.079050414,-0.02792893,-0.3586039,0.28757864,-0.32109165,-0.12598702,0.07620534,0.62151116,0.15955737,-0.43743393,0.061282415
O60504,-0.20498097,-0.036568075,0.18115905,0.23960334,0.04767945,-0.11557311,0.3296707,0.62671995,0.124351256,0.14072342,-0.2880254,-0.34061897,-0.21954718,-0.052711755,0.03776378,0.05719304,0.026730195,0.24150786,-0.2971134,-0.03379257,0.1548978,-0.012500465,0.10308781,-0.01124008,-0.20527555,-0.1960593,0.031077676,-0.15686437,0.3320277,-0.028988158,0.57762027,-0.18516551
P38936,-0.29516387,-0.45709306,0.38382906,0.4251749,-0.09006272,0.12056355,0.19367692,0.401859,-0.14445369,0.38072544,-0.030628294,-0.13057664,0.14353976,-0.08799396,0.17842305,-0.0110453665,0.32269233,-0.24046275,-0.59013045,-0.09650637,0.31588867,0.22973804,0.11271633,-0.0167564,-0.14853413,-0.03135144,0.30688894,-0.3617535,0.30034104,-0.34931457,0.19026613,0.27112088
P16687,-0.4225679,-0.15198708,0.25867897,-0.15643099,-0.24146192,0.094479024,-0.122234955,-0.36741033,0.06502171,0.41442278,0.3585581,-0.011450887,0.25232863,0.16645584,0.38421088,0.21140322,-0.19822113,-0.1077935,0.19486761,0.1061386,0.02274808,-0.039425954,-0.2652275,-0.28567207,0.3982311,0.3023022,0.3127482,-0.23339748,0.4543137,0.16654032,-0.176803,-0.20376356
A0A0B5LB55,0.021088779,-0.08439152,0.18745458,-0.08205416,-0.23180129,0.5019101,-0.5499486,0.10417979,0.08372597,0.2417036,-0.16956353,0.12904193,0.20483607,-0.19074649,-0.1534177,-0.15842628,-0.06632994,-0.16276431,-0.010616645,-0.39510638,0.1364764,-0.43927383,-0.33895886,0.16804321,0.4119239,0.077801526,-0.14690775,-0.08688299,0.31934717,0.3196584,0.116475046,-0.08565317
P42566,-0.0017416924,0.35483706,0.16144194,0.13232613,-0.07496974,0.007146515,0.21645108,-0.56771326,0.31972805,-0.14981684,0.10071291,0.040412247,-0.34061864,-0.090349905,0.1491983,-0.097222686,-0.10905565,0.47002584,0.10462317,0.3030154,-0.2215304,-0.081702515,0.13452336,0.28282553,0.34433937,0.21864548,0.018120788,0.063347735,-0.029929146,-0.006839586,0.21406567,0.23787586
P39099,-0.011219189,0.04811634,-0.29135823,0.18603048,-0.11743033,0.35049415,-0.26934746,-0.1065946,0.24551311,0.12002009,-0.03956872,0.12277906,-0.18970531,0.08723093,0.012802236,-0.1672881,-0.017673485,0.29574007,0.17661607,-0.3115949,0.20186411,-0.19050506,-0.014662679,0.1109543,-0.08455191,0.04045769,-0.2880009,0.062013604,0.063353434,-0.1508308,0.018250775,0.2832778
O15151,0.2062443,-0.23597434,0.107168935,0.37823826,-0.014656801,-0.06887446,0.56639385,0.3382976,0.05783568,-0.009889215,-0.35171366,-0.46994594,-0.12929805,-0.13061973,-0.05396279,-0.12788704,0.09357883,0.258867,-0.50440913,0.17165558,0.009136568,0.01778467,-0.020797882,0.122707516,-0.20421264,-0.2383601,-0.04149361,0.080536045,0.027918357,-0.1266884,0.3528023,-0.015715268
A0A0H2UNG6,-0.09226903,-0.08721602,-0.3090751,-0.07388367,-0.46954656,0.31813627,-0.32150105,-0.6561183,-0.069454946,0.015642568,0.30744538,-0.02394291,-0.07847969,-0.030981645,0.18501541,-0.06188433,0.004127674,0.20349789,0.27572334,0.073594496,-0.10024803,0.07992615,-0.22692648,-0.019569457,0.3123582,0.40771398,0.009476259,0.34473687,0.058121867,0.191182,-0.266322,-0.1280242
O53664,-0.10144746,0.04442154,0.20602733,-0.061449148,-0.3684094,0.33166397,-0.7639184,-0.08300105,0.18993749,0.39913666,-0.20203818,0.12252754,0.11813915,-0.14734602,-0.11871797,-0.20686245,-0.17384802,-0.1369164,-0.07620683,-0.65523523,0.34062588,-0.4908064,-0.30488455,0.2467333,0.12416066,0.0063119773,-0.3227779,0.057357132,0.40435234,0.24712671,-0.127398,0.23673998
P0A937,-0.1709404,0.061836258,0.4953368,0.14183235,-0.039673064,-0.06887156,-0.3435198,-0.3626836,0.05211122,0.53040844,0.31546357,-0.2063039,0.39701873,0.07648527,0.059203528,-0.17262647,0.0029259026,-0.06902351,0.08999327,-0.5427875,0.17094545,-0.18815424,0.09636924,0.08664396,-0.16167158,-0.087421514,-0.2256976,0.076894216,0.25578028,-0.024717761,-0.4043977,0.47357738
O88622,-0.29939938,-0.07476783,-0.002402939,0.011044061,0.13117605,-0.11921476,0.5367365,0.5292607,0.091690764,0.035756335,-0.60254425,-0.51223034,-0.18607801,-0.21200725,-0.089388855,0.12422195,-0.1936392,0.26609212,-0.23958862,0.2743405,0.12564315,0.049989298,0.033549603,0.23977558,-0.5158111,-0.21606643,0.2185041,0.10444954,0.13058947,0.008690992,0.6250885,-0.44951847
P63208,0.14044745,-0.034688614,0.027863674,0.3136223,0.27647474,-0.15687785,-0.07538877,-0.7621332,-0.062484313,-0.14813495,0.5745938,-0.07331166,0.35325867,0.29448602,0.13371891,0.038697146,0.0987014,0.13294101,0.3634774,-0.045414813,-0.15449437,0.008400902,-0.13431041,-0.0033946186,0.13929178,0.14405458,0.04347816,-0.039640486,-0.047716573,-0.051750142,-0.11662075,0.22337203
O00212,0.2732302,-0.028628908,-0.2818552,0.3337065,0.025709238,0.10197589,-0.116763346,-0.35071632,0.060186457,-0.25688833,0.20282324,-0.011145271,0.060343117,0.21119931,-0.014473744,-0.066773,0.23667374,0.19616753,0.14067805,-0.2650714,-0.02842557,-0.18191972,-0.1208228,-0.041529357,-0.0075207204,0.088342406,-0.25087008,0.08125189,-0.08482321,-0.06950239,0.0095548965,0.20006253
O00499,-0.12534831,0.122586206,0.28119737,0.3476721,-0.31556335,-0.048186295,0.5267958,-0.3547842,0.4441569,-0.2781673,-0.3513038,-0.07214911,-0.3774417,-0.17933373,0.04208257,0.23310275,-0.2185206,0.37901095,-0.08623091,0.39094853,0.2146341,-0.0027069747,-0.072681054,0.22820143,-0.2535541,0.051899828,0.35579944,0.093514726,0.13500606,-0.06847651,0.2733601,0.12200983
Q8WWY3,-0.31991428,-0.24164662,0.17158172,0.10401978,-0.2927526,0.21721786,0.06515601,-0.46066833,0.15385164,0.069911346,0.25033423,0.08173999,0.24034387,0.08164742,0.33414412,0.17023957,0.07816003,0.027919136,0.053937495,0.23832576,0.037582617,-0.028419763,-0.22041169,-0.15192793,0.34249336,0.33593813,0.41751325,-0.38821825,0.20904279,0.020464065,0.022031117,0.07302594
Q4A9M4,-0.17220843,-0.10799873,0.0062511787,-0.066250734,-0.5601964,0.39695492,-0.4806006,-0.18954383,-0.18106544,0.21411163,0.024692077,0.054828927,-0.042311847,-0.23484659,0.107634865,-0.23981452,-0.028983817,-0.011129744,0.25455686,-0.5129936,0.1898335,-0.34182638,-0.30937296,0.18361485,0.2156079,0.13548242,-0.24446192,0.44499543,0.30209577,0.14689496,-0.104117766,0.03546349
P08244,0.20594282,0.01921589,-0.14426589,0.041366547,-0.39815974,0.27709237,-0.602628,-0.54946446,-0.15287036,-0.147347,0.08443959,0.0148486495,0.16941118,-0.09521047,-0.09268047,-0.0899207,0.15735702,-0.005586982,0.02735506,-0.4306844,0.0076226583,-0.28905046,-0.39443535,0.15031138,0.17959316,0.24384455,-0.18326974,0.25290784,0.050612267,0.27262124,-0.11996828,0.10656169
P44324,-0.25486466,-0.038543537,-0.118297376,0.017165659,-0.5393688,0.18935397,-0.4463808,-0.47596604,-0.01649401,0.25730622,0.31763673,0.06524156,-0.24748951,-0.3601057,0.09303991,-0.1612274,0.04075507,0.36125416,0.44131154,-0.08161244,-0.06422513,-0.012383118,-0.16257948,-0.06212668,0.38651854,0.2378855,0.0123890415,0.6006353,0.09675722,0.22001128,-0.42606202,-0.036842246
P09616,-0.22289692,0.044217154,0.44137818,-0.28801116,-0.097937986,0.03416414,-0.4820791,0.73536366,0.0964564,0.57256347,-0.2160214,-0.22065544,0.2518475,-0.21081412,-0.23989159,-0.28534976,0.28625995,0.051840782,-0.33082432,-0.70975685,-0.19294673,-0.74861133,0.093604624,-0.096986756,0.26800656,-0.15369847,-0.41951534,-0.06564435,0.3389225,0.62037027,0.26420644,-0.27672884
O70624,-0.12688543,0.174655,0.30329344,-0.005523538,-0.17638215,0.111343175,0.2292555,-0.089167066,0.330313,0.33493197,0.04631749,-0.15029554,0.0004747212,0.048177592,0.112766154,-0.14222762,-0.1119563,0.15428454,-0.17586556,-0.07360707,-0.023116402,-0.09762342,0.051928908,-0.13310732,0.101477414,-0.08124405,-0.16648802,0.0043563545,0.3311087,0.113812305,-0.019721437,0.065665945
O73790,-0.054948956,-0.14592364,-0.13258588,-0.02990988,-0.3844142,0.3150845,-0.12446508,-0.29063687,0.088023774,0.11253464,0.0034060217,-0.05919893,0.116030306,0.0673644,0.20528665,-0.13404402,-0.05422759,0.041174818,0.1487396,-0.27174318,0.108910315,-0.28278664,-0.20233655,-0.0021857023,0.017016768,0.12543397,-0.23192602,0.22717626,0.1395725,0.06612903,-0.13402635,0.012275357
