accession_code,ESM_32_dim_0,ESM_32_dim_1,ESM_32_dim_2,ESM_32_dim_3,ESM_32_dim_4,ESM_32_dim_5,ESM_32_dim_6,ESM_32_dim_7,ESM_32_dim_8,ESM_32_dim_9,ESM_32_dim_10,ESM_32_dim_11,ESM_32_dim_12,ESM_32_dim_13,ESM_32_dim_14,ESM_32_dim_15,ESM_32_dim_16,ESM_32_dim_17,ESM_32_dim_18,ESM_32_dim_19,ESM_32_dim_20,ESM_32_dim_21,ESM_32_dim_22,ESM_32_dim_23,ESM_32_dim_24,ESM_32_dim_25,ESM_32_dim_26,ESM_32_dim_27,ESM_32_dim_28,ESM_32_dim_29,ESM_32_dim_30,ESM_32_dim_31
Q8TB24,0.6050109,0.0014274418,-0.20603637,0.89908403,-0.13121651,0.30688226,-0.023795642,-0.22445591,-0.34517974,0.048882842,0.17021164,-0.2607168,-0.17572762,0.71475446,0.31394592,0.12164668,-0.3116835,-0.20344724,-0.5507119,-0.33011284,-0.13739057,-0.05034919,0.11845784,0.16022198,0.09673494,0.17703995,0.13496673,0.20572543,-0.077045634,0.0060569495,0.15103036,0.6335925
Q9GLW8,-0.39163548,0.12573183,0.09592107,-0.12599367,0.051881753,-0.043174177,-0.16362463,0.59459275,-0.015841901,0.10191254,-0.016760893,0.0036691576,0.029575244,-0.34669644,0.2509401,-0.1501349,0.024742458,-0.69983876,0.06751213,0.12497052,0.21713088,0.405702,-0.06013045,-0.23164146,0.014273778,0.08252363,-0.08171326,0.2110886,0.42375642,-0.19567572,0.054013863,0.068837374
O95163,0.53259957,-0.43997556,-0.41256046,-0.08196723,-0.1750218,0.23034637,-0.0015930012,0.1436285,-0.073780894,0.15656659,0.14970914,-0.018321931,-0.05253604,0.23960337,0.061059322,-0.17520417,-0.22969794,-0.16605589,-0.30884528,0.11707499,0.4162498,-0.10518406,-0.21967246,-0.17142913,0.0511014,0.2595782,0.15652442,0.15281945,0.11007084,-0.40808553,0.17265996,0.38090193
Q7JXV9,0.27348572,0.48261356,-0.34504038,0.107031815,-0.3035934,-0.21006015,-0.25608754,0.24464874,-0.056279078,0.056380928,-0.22098568,0.01571995,-0.24464168,-0.26543856,-0.10899494,-0.28642344,-0.26364636,-0.106651306,-0.2996366,0.13154379,0.28581303,-0.11192131,-0.16387329,0.22167023,-0.13796186,0.43943182,0.08936113,0.26711562,-0.348006,-0.095511556,-0.40243042,0.0009099245
Q9NRD5,0.4352761,-0.039796263,0.008651856,0.02134795,0.13282052,-0.11624844,0.011779122,-0.09089762,-0.014630377,0.39261767,-0.11776205,-0.14264879,0.14790148,0.026192099,-0.11581256,0.04703328,-0.14585443,0.03222711,-0.16196233,0.024495907,-0.11906965,-0.01870197,-0.067937285,0.13944145,-0.16211033,0.024374489,-0.105993375,0.3098349,0.009242922,0.065409005,0.005036503,0.11084567
Q15038,-0.030226886,0.60779804,0.27232647,0.26358217,0.17144144,-0.271867,0.07235299,0.15338327,0.09395145,-0.3291132,0.30130666,0.15574268,-0.24850412,-0.4105276,0.37727153,-0.7154836,-0.14111175,-0.0062722154,-0.34153035,-0.4463391,-0.43013835,-0.39704534,0.48521793,-0.4018309,0.030368358,0.39265314,0.11570665,0.6055379,-0.4896385,-0.032327577,0.032737732,0.015367493
Q9C019,0.2735328,-0.4669354,-0.25294462,0.13423435,-0.092926696,0.045283318,-0.08961728,-0.17714195,-0.13164541,0.56701314,-0.21911082,-0.13210014,0.04590685,0.28963,0.16600102,-0.10835762,-0.1160377,-0.13191554,-0.41737464,0.010546565,-0.026232336,0.10683495,0.12179859,0.1581587,0.087866455,0.14157571,-0.10443084,0.17352188,0.21036573,-0.29372847,0.10792773,0.44980067
P07335,0.535925,0.16435264,-0.16215707,0.07082083,0.082136996,-0.015407622,-0.06161701,0.18443976,-0.0019245148,-0.14382273,-0.18406555,-0.04625897,0.0737371,-0.052593514,-0.0029382035,0.049393535,-0.30548447,0.036327533,-0.24324247,-0.12195217,0.17885406,-0.0073455274,-0.3246402,0.25208917,-0.08739337,0.20167264,-0.06965736,0.3119593,-0.21571267,0.20410852,-0.2153652,0.15857558
P11142,0.09094979,-0.4590218,-0.10092294,-0.26882154,-0.20299254,-0.110679656,-0.06458711,-0.19362271,0.009979531,0.25831985,-0.17152911,0.08685716,0.09784369,0.14603093,0.4508492,0.30546248,0.07310957,0.14840305,0.45926026,0.18292746,-0.08193499,0.3913223,-0.684887,0.013191184,0.084087856,-0.38004366,0.00449872,-0.11863413,-0.017730296,-0.015519574,-0.17566395,0.08756198
Q61171,-0.33440483,0.10456603,0.10521738,-0.099194944,0.031060822,-0.108849615,-0.19325341,0.6435618,0.059115127,0.02374813,-0.09998361,-0.036078632,0.06197034,-0.3729737,0.18182382,-0.11283748,6.3963234e-06,-0.6594354,-0.19420314,0.06694285,0.14289291,0.29943138,-0.021886375,-0.2039713,0.06435821,0.11592767,0.0035671145,0.21750301,0.19025575,-0.1907186,-0.06878579,0.096677944
P9WPE9,0.58284676,-0.65804374,-0.1758711,-0.07450508,-0.006402999,0.3160487,0.09103961,0.008644637,-0.029736906,-0.26570272,-0.13707697,0.042271703,0.32353646,-0.05345405,0.22728127,0.34081495,0.12933272,0.27560592,0.5636389,0.010627098,-0.08819834,0.15570128,-0.39419234,0.25078565,-0.022678196,-0.16098994,-0.4021914,0.6527344,0.2952634,0.39273477,0.29032153,0.049119696
P20068,0.17008169,0.98622394,-0.013887212,0.32281524,0.009665258,-0.46112755,-0.3015689,0.114211306,-0.10279733,0.27339444,0.19490644,-0.13615036,-0.09997432,0.09440835,-0.3845133,-0.006234303,0.06519693,0.102975875,-0.07461447,-0.33188286,-0.18364151,-0.33757654,-0.06876692,0.3091343,-0.2412979,-0.24363515,0.3958937,-0.062148698,0.029013887,0.05756265,0.10265623,0.11681838
O82226,0.31439275,0.029637873,-0.19112042,-0.41259173,0.14389414,-0.38801417,0.056425586,-0.20231386,0.27332056,0.18890038,0.049707487,-0.20485166,0.10402427,0.3410239,0.17333591,0.23443961,-0.17463347,0.13975531,-0.4329123,0.06446306,-0.2819705,-0.27825603,-0.4970235,0.36774194,0.15769732,-0.045064256,-0.00084906816,0.09098971,0.28411615,-0.10451186,0.13141088,0.20481132
P08191,0.17602183,-0.2276894,0.16829196,-0.2389845,-0.070646755,0.0782634,-0.12642673,0.5985481,0.24939848,-0.015461221,-0.26403388,0.670586,-0.17360218,-0.39467302,0.5236078,-0.3380313,0.16642363,-0.1875684,-0.38561264,-0.185029,-0.10453068,-0.07015115,0.018339526,-0.332324,-0.08293173,-0.45127383,-0.10236312,-0.085484,-0.32905895,-0.29545528,-0.2085534,0.24879585
P28834,0.34214097,0.060343146,0.060219597,0.123936005,-0.031084932,-0.09953159,-0.02928266,0.21227457,0.04833439,-0.18096635,-0.20136666,0.068398215,-0.0015263259,-0.39293164,0.14982994,-0.0024240166,0.010559905,0.19423223,0.09256593,0.34922728,-0.24844307,0.0037433207,-0.5346432,0.06017025,-0.079883456,0.06370057,0.15368801,0.3303967,-0.1093968,0.4474283,0.13484775,-0.0057879686
P16951,0.3367579,-0.4868064,0.23523767,0.6120648,0.056353383,0.4467242,0.2841236,-0.12758435,-0.013313107,0.14999965,0.1534766,0.036887705,0.492626,0.06061472,0.3007146,-0.07103334,-0.15912277,-0.5001914,-0.29803613,-0.35072738,-0.07133329,-0.11397262,-0.252436,-0.26174155,0.21074593,0.1473814,0.1178422,-0.11017275,-0.3660404,-0.11577347,-0.020282775,0.07078521
Q9Y6K9,0.08999713,-0.49473286,-0.09934467,0.16103274,-0.19965485,-0.091800526,-0.012902431,-0.78719926,-0.34687883,0.6035055,-0.15279883,-0.10468933,0.27076495,0.03812875,-0.13754776,-0.53222114,0.09832676,-0.4301197,-0.2100038,-0.02915635,-0.4240591,0.0865116,0.414914,0.2129182,0.2482082,0.47836474,-0.3329731,-0.12483224,0.411035,-0.4217655,0.052903987,-0.014262691
P01772,-0.8264678,0.3168177,0.020122651,0.008396337,-0.07391765,-0.2561365,-0.13983473,0.1660213,-0.29457265,0.77608573,-0.42942366,0.33660474,-0.20111997,-0.2073026,-0.12959361,-0.90160364,-0.097665966,0.07361007,-0.0037518814,-0.5301305,-0.47594053,-0.029230565,0.1725017,0.32973945,0.27371016,0.085695714,0.029602498,0.40875924,-0.15642382,-1.0599482,0.21674708,0.20778222
O75751,-0.23579374,-0.10478981,-0.25650764,-0.8070757,0.19457468,-0.13897495,0.020171829,-0.34492245,0.29176104,0.12948802,0.30480477,-0.0957672,-0.32949173,0.66270864,0.6994753,0.16057426,-0.5155021,0.28588688,-0.42846823,0.24679542,-0.15551807,-0.14591724,-0.3135298,0.26360098,0.12034442,-0.18803927,-0.36585128,-0.418553,0.38796633,-0.48723918,0.27937442,0.15755193
Q9Y6X0,0.50621235,-0.06959018,0.28020543,0.7726988,0.040472545,0.3719633,0.14229016,0.043406952,-0.32991987,0.12921965,0.15644205,-0.08392948,0.3058806,0.50842345,-0.09753617,0.49040848,-0.042299237,-0.4628398,-0.29304168,-0.18055782,-0.2592337,-0.03842219,-0.16576436,-0.04906565,0.06402805,0.031442117,0.27799734,0.12202272,-0.030464426,0.10816531,0.33009514,0.24747403
P05113,0.0237564,0.6893777,-0.13321355,0.10825523,0.10428775,-0.38833186,-0.0515578,0.19839598,-0.020760596,0.40527067,-0.01803828,-0.21909744,-0.03304547,-0.54570425,-0.2840224,-0.4607746,0.1300672,0.046966393,-0.23832771,-0.3081792,-0.1737091,-0.37931192,-0.16455613,0.34259844,-0.070340484,-0.08366929,0.041299865,0.08939466,0.024770796,0.017603576,0.121173844,0.2599432
O88273,0.06040533,0.8434212,-0.020417076,0.3806983,0.064696886,-0.2545521,-0.13930428,0.20026176,-0.21545713,0.36538267,-0.016886659,0.06154664,-0.030981168,-0.07729912,-0.2530084,-0.24834262,0.033063356,0.045547828,-0.49022898,-0.44218686,-0.053771213,-0.29244345,-0.14852749,0.2159889,-0.05853033,-0.2815606,0.3016206,0.060117945,-0.10727275,0.095224604,0.16870973,0.54145706
O95399,-0.12679815,1.0058169,-0.26494956,0.27064627,-0.061790355,-0.39170232,-0.105778515,0.24335398,-0.05889292,0.30524746,0.1937128,-0.26093134,-0.28402847,-0.23418853,-0.29519075,-0.38999355,-0.124187216,-0.038150158,-0.3275126,-0.16306385,-0.12779687,-0.4034552,-0.10939431,0.3141819,-0.0919278,0.04081526,0.33064568,0.04943469,-0.11040503,0.016388044,-0.0045469105,0.30074018
O14842,-0.48730808,0.2764243,-0.51966166,-0.062893696,-0.13013443,-0.1808821,0.049137414,0.018242504,-0.043739483,0.11296415,0.22834861,-0.20144704,-0.47269243,0.03109482,0.6025753,-0.62651545,-0.5972708,0.012761239,-0.3314497,0.13391036,-0.7068681,-0.3046813,-0.05134403,0.67852587,0.120074,0.028491143,-0.23104025,0.29013073,0.35567498,-0.34320587,0.46672827,0.47944033
P0C1S8,0.19899316,-0.3232764,-0.03631557,-0.11414888,0.22981262,0.25854036,0.02155488,-0.05424586,-0.10156034,0.4969037,0.31974432,-0.08507013,-0.0863453,0.46882278,-0.052577622,0.25197047,-0.32733902,-0.13189712,0.029428817,-0.01305718,0.20605193,0.14656791,-0.110835634,-0.14282165,-0.18461764,0.18714878,0.11361462,-0.15417203,-0.12970704,-0.28962052,0.093359664,0.053077653
P83780,0.5235733,-0.5356568,-0.028532606,-0.1322477,-0.111213416,0.11794365,0.042474166,0.18893608,-0.026564673,-0.3216053,0.003348492,-0.23944137,0.029245228,-0.12413822,0.032597147,0.4294958,0.121577635,0.022572432,0.038806073,0.042826563,-0.13117537,0.08989774,-0.6497861,0.095369205,0.21083164,0.08070712,-0.032881096,0.26641935,-0.041080914,0.21822892,0.06501652,0.16501705
P05062,0.5619845,-0.0125222355,-0.0564594,0.077199936,-0.08412582,-0.015262544,-0.08085978,0.17667446,-0.057494283,-0.20034546,-0.175194,0.044559076,-0.29091132,-0.39748928,0.21134308,-0.11460967,-0.10384275,0.16466366,-0.3445847,0.21717978,-0.2683178,-0.046171017,-0.22373314,0.17818166,-0.1592184,0.20041293,-0.04326871,0.17255765,-0.2876501,0.4322728,-0.035025805,0.25650042
P14091,-0.14555326,-0.14795907,0.18886076,-0.24102099,0.38807124,-0.0941872,-0.0056190193,0.36182815,0.2890321,0.19787076,-0.0022180602,0.10581684,0.08089317,0.08132742,0.49035177,-0.012543514,-0.03108817,-0.08236967,-0.1570242,-0.6672417,-0.1753759,-0.021350294,-0.30555314,0.041497193,0.10218547,-0.33285293,0.040815383,0.1784207,0.017073557,-0.49149376,0.20295447,0.21089195
P43067,-0.5505705,-0.19665648,0.21685041,-0.47014064,0.2712561,0.21135856,-0.03250973,0.2590561,-0.18625204,0.13702685,0.06453302,0.106226206,-0.26051432,-0.14117724,0.5531492,-0.089817286,-0.2747619,-0.29074654,0.14375997,0.036448203,0.34195518,0.7545437,-0.32285368,-0.13152567,0.04995551,0.2085532,-0.10970232,-0.26717424,0.12734748,-0.30418575,0.14440493,-0.0258625
P62310,-0.1716625,0.83323395,-0.24607387,0.17176244,-0.20958215,-0.18724737,-0.27133933,0.33377787,0.20610969,0.39225355,-0.36733258,0.11082019,0.069683835,-0.4768476,-0.060132988,-0.27242076,-0.19957921,-0.26420265,0.09112095,0.14603785,0.41004854,-0.07711774,-0.26784104,0.062273867,-0.06785196,0.19234791,-0.040443316,0.47799516,-0.26801366,-0.25244546,-0.46124643,-0.26413545
P13797,0.6582627,-0.36252904,-0.014441509,-0.18004124,-0.07155085,0.012692802,0.0047522187,0.03491083,-0.0036532134,-0.030958802,0.024892211,-0.15856925,0.03653787,0.013229981,-0.24322984,0.38525003,-0.0077782683,0.11752707,-0.12925822,0.22897705,-0.09437092,-0.07091889,-0.22311419,-0.03385929,-0.087671205,0.12146312,-0.06533603,0.25834763,-0.11636332,0.29327494,-0.04788533,0.13876142
Q9NYB9,0.46338683,-0.24291737,0.22216831,0.17879681,0.037052326,-0.20359656,0.08240344,-0.16314813,0.24669693,-0.22803044,0.23362702,0.17105155,0.34180725,0.39404497,0.41898847,0.19427182,0.043100063,-0.1827779,-0.06562332,-0.3912614,-0.25880665,-0.22768548,0.0731014,-0.3184188,0.022769153,0.089594424,0.29433924,0.48256862,-0.33492506,-0.19975477,-0.14575228,-0.3045872
P38011,-0.06285389,-0.16194011,-0.044648185,-0.38057062,-0.03309162,0.24857791,-0.12029232,0.46527767,-0.015365854,0.2569488,0.026917309,0.39384764,-0.12253749,-0.26586562,0.07793271,-0.6027565,-0.20838577,-0.34742326,0.08495153,0.08199465,0.20192237,0.07541272,0.18787663,-0.34214678,-0.1907593,0.107390255,-0.10643263,-0.06035869,0.08520423,-0.68487483,0.02958095,-0.015571699
P78352,0.023394898,-0.29282063,0.15217464,-0.1658639,0.11352847,-0.05549985,0.0035339147,-0.08143883,0.27583557,0.7259767,-0.002975516,0.21528295,0.1300688,0.5340291,0.1489738,0.2787125,-0.07266511,0.05117101,0.06257423,0.122909255,-0.029777557,0.022909448,0.122302905,-0.29439062,-0.21954203,-0.19783233,0.13442653,0.15557638,-0.050490722,-0.23709501,-0.099740505,-0.057984307
Q27820,0.39766484,0.07275498,0.06097946,0.12586349,0.15843719,0.024846978,-0.042309053,0.18579969,-0.119485065,-0.1393885,-0.26700202,0.08874983,-0.07615097,-0.40770733,0.12745303,-0.052419946,-0.03755083,0.25844523,-0.12417146,0.21087041,-0.17149577,0.0766027,-0.38054025,0.10807268,-0.070821375,0.20951313,-0.026546225,0.33530682,-0.109252915,0.5289942,0.2687462,0.20628606
Q0P891,0.12675597,0.331672,0.028173115,0.10345904,0.027023919,0.016508132,-0.19495413,0.13940768,-0.11421803,0.10873027,-0.15378976,-0.02345948,-0.029092088,-1.0734698,-0.14570636,-0.29536134,0.101717114,-0.27368185,-0.19793326,0.08342774,-0.07287671,-0.117415875,-0.18671565,0.12079425,-0.09419802,0.44828454,-0.37775755,0.19029552,-0.26564997,0.32931614,0.014529705,-0.19536147
Q15843,-0.0688241,0.7343668,-0.12468457,0.1342497,-0.2535613,-0.17518803,-0.30395055,0.37145555,-0.12517808,0.4791893,-0.19929299,0.23644818,-0.013339892,-0.45269817,-0.20026323,-0.11149351,0.030170765,-0.5231159,0.095735885,0.16175744,0.27686697,-0.010602966,-0.13093857,-0.04048714,-0.20500803,0.05516738,-0.056477487,0.49374706,-0.10554473,-0.23230833,-0.15161386,-0.22664839
O54785,-0.014301226,-0.40022725,0.18810742,-0.31757075,0.21441653,0.18383965,0.0077800676,-0.11574224,0.04346198,0.8611733,0.09671249,0.2952752,-0.10599841,0.49422383,0.28900456,0.10424131,-0.18752255,-0.05347122,0.116581045,-0.037135787,0.103473976,0.23094597,0.15055907,-0.29722387,-0.277261,-0.23851788,-0.073961906,-0.14679587,-0.06346713,-0.60669893,0.022631377,-0.044189826
P18670,0.0065431446,0.70325357,0.060951572,0.19217183,-0.25487024,-0.09569441,-0.28126764,0.7632532,-0.08321437,0.06884514,-0.19853699,0.43016723,0.064100005,-0.48566103,-0.30426648,-0.049320295,0.17689896,-0.16566275,-0.18482405,-0.13343027,0.35267067,-0.25114116,-0.49745977,-0.059744358,0.022687651,-0.068042606,0.43384612,0.35570377,-0.34702718,-0.12049791,0.084136456,0.023048982
P18014,0.64519143,-0.52174354,-0.41662255,-0.32694012,-0.3469114,0.034572765,-0.14129353,0.014333118,0.1891485,0.076521456,0.1402729,0.080470406,0.0067263544,0.26758638,-0.090025894,-0.13068785,-0.09641394,-0.052154165,-0.16955155,0.13249817,0.2962346,-0.29322246,-0.09861389,-0.17913432,-0.025518566,-0.037449624,0.020245507,-0.114096954,0.12613748,-0.43580616,-0.17622921,0.124719724
P60010,0.07388298,0.10765399,-0.20400247,0.012984833,-0.2625874,-0.2797943,-0.05415147,-0.015304461,0.1284527,0.26871064,-0.13795397,0.03382951,-0.12094079,0.04631214,0.40425593,-0.15818317,-0.24075301,-0.01890793,-0.060978033,0.47961718,-0.046687383,0.08963078,-0.37862977,0.11284433,-0.07395783,0.01263186,0.22761947,-0.09358154,-0.013811275,0.02346541,-0.2833709,0.08681624
P0DN86,-0.03143309,0.6224183,-0.23435439,0.44094098,0.058865227,-0.24389455,-0.077440925,0.12038858,-0.23803039,0.20564911,0.098361544,-0.10344088,-0.26409268,-0.06922966,0.14574763,-0.5396109,-0.041862126,0.0112384,-0.58190787,-0.5245824,-0.19531202,-0.30260968,0.17235307,0.25714156,0.043755047,-0.16675289,0.097901136,0.35518402,-0.037334576,-0.08220884,0.31262618,0.59484017
P62136,0.04536663,0.21896176,-0.0001228042,-0.08183652,-0.19299562,-0.21207672,-0.053695016,0.15080285,0.00022821128,0.17583176,0.07830157,0.00836198,-0.4109189,0.113350354,0.20814091,-0.00082588196,-0.2547552,-0.23049659,-0.31047228,0.4826493,0.123528644,0.21025002,-0.2330012,-0.07546737,-0.15395042,0.20016378,0.34178394,-0.27918872,-0.07626654,0.09099747,-0.32151452,0.09504078
O60814,0.28545243,0.34759796,0.06766026,0.20172781,0.003551431,0.15543616,-0.24365681,0.327065,-0.3649152,0.034187913,-0.124220155,0.37802875,0.046362966,-0.5871149,0.09711845,0.16577496,0.0837726,-0.5868677,-0.11763761,-0.14467636,-0.25069386,0.04502508,-0.15080583,0.15991879,-0.22951293,-0.17606825,-0.5167297,0.36968544,-0.21240643,0.33931524,0.11059297,0.027829066
P75391,0.41686976,0.11607872,0.0078689605,0.17422178,-0.12191094,-0.1576164,-0.09053166,0.1313734,-0.009688601,-0.114254355,-0.27415624,0.059208408,-0.089429915,-0.31653732,0.15709963,-0.016541928,-0.073777,0.106188536,-0.09042051,0.3943826,-0.23324697,0.038109586,-0.40917805,0.10320565,-0.12077159,0.16308114,0.13861218,0.4047972,-0.16089116,0.37489128,0.011835739,0.03307332
O75674,0.5430395,-0.33551794,0.18908264,0.2248049,0.013745375,0.026299968,0.102362856,-0.07724162,0.111422464,0.09409419,0.1624235,-0.16167894,0.369762,0.06782299,-0.095926054,0.2085419,-0.018858753,-0.18561518,-0.040917076,-0.2999033,-0.22472829,-0.2350173,-0.36641282,-0.00705231,0.044962294,0.14170916,0.22999832,0.12432766,-0.23881233,-0.13942973,-0.057085216,-0.097590245
Q27727,0.7257485,-0.20722951,0.08070567,-0.0015511196,-0.12236655,0.09871093,0.015972383,0.10366951,-0.079406604,-0.1643506,-0.075259335,0.0922002,-0.1629891,-0.1735301,0.011694171,0.28535193,0.17209412,0.3268072,0.122782506,0.31727642,-0.22129838,-0.005579725,-0.53694874,-0.013064655,-0.12081376,-0.08804278,0.035657316,0.19793373,-0.07652885,0.5276383,0.17350301,0.15442427
P14209,0.11603652,0.5821006,0.123139516,0.41705632,0.2623275,-0.20644003,0.06261194,0.1757475,-0.24280655,0.05831419,0.17072979,0.05694957,0.34727332,0.04667598,-0.044967674,-0.085332796,0.050566982,-0.3316966,0.15994155,-0.42980435,-0.33076632,-0.13387664,0.018242333,0.04784406,-0.08900726,-0.19677886,0.06670311,0.46496785,0.16778155,0.057859957,0.3590142,0.007302016
Q9Y2D8,0.6527849,-0.21286847,0.20251186,0.065238185,-0.10940758,-0.104709655,0.10165855,-0.56063193,-0.053831443,0.49459568,0.038040582,0.0041083694,0.3884763,0.083241925,-0.5208753,0.0022676438,0.2154994,-0.2090617,-0.17847168,0.013391666,-0.22678821,-0.26527554,-0.12881492,0.02869747,-0.0029468834,0.1711382,0.050812572,-0.4459383,0.21613906,-0.02629307,-0.0711811,-0.13355291
Q8TAU3,-0.001590088,-0.20601268,0.0124361105,-0.27122614,0.035883524,0.09574054,-0.06239997,-0.36203396,-0.40340084,0.29818907,0.1177977,0.46695507,-0.03292902,0.9331067,0.11153469,0.1275841,-0.14457718,0.21492085,-0.16549394,0.26852977,0.19382699,0.0801491,0.8180263,-0.4861164,-0.21609208,-0.06667757,-0.13664843,-0.6456888,-0.17792568,-0.5651121,0.095824555,-0.1249498
P15336,0.36310893,-0.5024626,0.24137901,0.6005189,0.06841647,0.45734477,0.2783808,-0.12794726,-0.008869797,0.15335867,0.13822812,0.03610553,0.5010447,0.051314503,0.27530885,-0.04515989,-0.15229231,-0.4752564,-0.30903333,-0.33910134,-0.06623942,-0.115067646,-0.25868943,-0.26085836,0.19668384,0.1487441,0.1126658,-0.11370188,-0.370569,-0.08368619,-0.013748661,0.081379846
P0A8M3,0.85404783,0.037029997,-0.14450948,-0.03575058,-0.119741246,-0.074973375,-0.019447193,-0.11189522,0.046999037,-0.12246682,-0.1611759,-0.0055586845,-0.2248046,0.2635501,6.41793e-05,0.37695938,-0.1289499,0.21765178,-0.49563247,0.25068158,0.10081683,-0.06299405,-0.33830494,0.16341442,-0.08083305,0.22074777,0.044561267,0.2989748,-0.15984772,0.40307933,-0.207843,0.19810645
P36873,-0.020045862,0.24639224,0.03391366,-0.07762614,-0.15302628,-0.15588832,-0.05952284,0.16258848,0.011327863,0.21169576,0.043919764,0.03685218,-0.41587615,0.01227111,0.24415767,-0.08689101,-0.3021679,-0.25307894,-0.31701148,0.49678412,0.1382799,0.23278904,-0.17005707,-0.104825504,-0.16835517,0.25150868,0.25906956,-0.31117457,-0.121501446,0.07299243,-0.35000455,0.062391654
P00044,-0.5752001,0.3962726,0.34693512,-0.051537007,-0.08130381,-0.09902598,-0.32980472,0.7737147,-0.053832367,0.14352748,-0.05607552,0.13093773,0.048143044,-0.9778905,-0.05537396,0.01825355,0.35804385,-0.9547392,-0.25065145,0.118037306,-0.1931768,0.069870606,0.091436595,-0.306388,0.10018175,0.0854474,-0.24324736,0.23016638,-0.0026671141,-0.05082617,0.08992684,-0.094475254
A0A0H3LHU4,0.85232097,-0.004451886,-0.21619682,-0.04010854,-0.13425405,-0.015539959,-0.066907614,0.123372406,0.12776451,-0.24337447,-0.16124424,0.06723946,-0.06682478,0.2526427,-0.048214935,0.39179647,-0.13131753,0.23438855,-0.29173905,-0.00079155713,0.19283573,-0.14278422,-0.51881015,0.18423176,-0.048728228,0.02647755,0.113993585,0.31287396,-0.27816427,0.21796851,-0.2784493,0.21709804
O43291,-0.2582386,0.46619278,0.055732626,0.08867309,0.009596437,-0.5209882,-0.041562118,0.004629072,0.016791299,0.5982928,-0.038396783,0.14074433,0.014133982,0.12864794,0.08293782,-0.5430486,-0.0010296293,0.09167886,-0.04859402,-0.19652635,-0.48044795,-0.27304345,0.39409405,-0.014764825,-0.044344127,-0.29828042,0.09926689,0.33030388,0.15111531,-0.43923742,0.16171959,0.18034141
