accession_code,ESM_64_dim_0,ESM_64_dim_1,ESM_64_dim_2,ESM_64_dim_3,ESM_64_dim_4,ESM_64_dim_5,ESM_64_dim_6,ESM_64_dim_7,ESM_64_dim_8,ESM_64_dim_9,ESM_64_dim_10,ESM_64_dim_11,ESM_64_dim_12,ESM_64_dim_13,ESM_64_dim_14,ESM_64_dim_15,ESM_64_dim_16,ESM_64_dim_17,ESM_64_dim_18,ESM_64_dim_19,ESM_64_dim_20,ESM_64_dim_21,ESM_64_dim_22,ESM_64_dim_23,ESM_64_dim_24,ESM_64_dim_25,ESM_64_dim_26,ESM_64_dim_27,ESM_64_dim_28,ESM_64_dim_29,ESM_64_dim_30,ESM_64_dim_31,ESM_64_dim_32,ESM_64_dim_33,ESM_64_dim_34,ESM_64_dim_35,ESM_64_dim_36,ESM_64_dim_37,ESM_64_dim_38,ESM_64_dim_39,ESM_64_dim_40,ESM_64_dim_41,ESM_64_dim_42,ESM_64_dim_43,ESM_64_dim_44,ESM_64_dim_45,ESM_64_dim_46,ESM_64_dim_47,ESM_64_dim_48,ESM_64_dim_49,ESM_64_dim_50,ESM_64_dim_51,ESM_64_dim_52,ESM_64_dim_53,ESM_64_dim_54,ESM_64_dim_55,ESM_64_dim_56,ESM_64_dim_57,ESM_64_dim_58,ESM_64_dim_59,ESM_64_dim_60,ESM_64_dim_61,ESM_64_dim_62,ESM_64_dim_63
A0A0H3C985,0.15623453,0.2491758,-0.06338301,0.027499992,-0.0052429363,-0.011607881,0.14312454,0.09268974,0.08255906,-0.08425865,0.0411025,0.10386278,0.16773127,0.16385031,-0.22204648,0.07827303,0.03811851,-0.19184786,-0.02692389,0.07615704,-0.035172038,-0.04970131,0.28351676,-0.069376186,0.07513632,-0.021154627,0.33123702,-0.048177138,0.19741459,-0.0357326,0.06918923,0.18688196,0.14495742,-0.04600001,0.19580664,0.3019018,0.042320915,0.24060516,-0.06728855,-0.06456977,-0.17854875,0.12221964,-0.10099403,0.018187176,0.19861484,0.008279871,-0.03304947,0.29017147,-0.055945598,0.032232013,-0.2578234,0.14308986,0.1847624,-0.15185708,0.121604875,-0.13587862,0.04001463,-0.2095796,-0.20814823,-0.20976408,-0.061436467,-0.11493164,-0.13376486,-0.046674922
Q06449,-0.253246,-0.33242172,0.2179607,-0.29346684,-0.0006967187,-0.18124057,-0.0018124282,0.21014017,0.06456364,-0.016587488,0.073200196,-0.25741908,-0.35801452,0.1765972,0.16560666,-0.123260856,0.26648107,-0.038928356,-0.20663981,0.02624744,-0.039408386,-0.013309497,0.12434515,-0.13403866,0.16281076,0.09487994,0.23477827,0.08952861,-0.056756765,-0.26308757,-0.04984673,-0.009498134,0.24580005,0.13140905,0.01518225,0.022533558,-0.061968926,0.09000755,0.3745402,-0.0642771,-0.30111396,0.047412585,-0.056459133,0.084091306,-0.0058617815,-0.22598727,-0.09721198,-0.04385665,0.11988283,0.023393232,-0.12939169,0.048430234,-0.052199297,-0.28516984,-0.41282684,0.3331252,-0.21285684,0.27412233,-0.14661543,0.009776659,-0.109893695,-0.077813454,0.22975361,0.028749425
O02372,0.022471912,0.042885467,0.053069897,0.10693752,0.30234146,-0.11368099,0.05242595,-0.118512794,-0.05845868,0.26522014,-0.18968791,0.24824952,0.033654384,-0.15585186,0.11282016,0.04247078,-0.07462862,0.18443513,-0.23702271,-0.082985684,0.07236339,-0.03104049,0.13614233,-0.13612388,0.19928722,0.30872095,0.2922933,0.035948098,-0.016420374,-0.2885848,-0.07304689,-0.28889936,0.16880053,0.0069273375,-0.0952533,0.15066758,-0.29959005,0.044062085,0.066580266,-0.07109974,-0.19297235,0.31716654,-0.23809788,-0.14079605,-0.14062728,0.017132737,0.37591964,0.40362385,0.046295382,0.45346463,-0.42975914,-0.13652731,-0.08378896,-0.46937588,-0.22430496,0.21709427,0.06465073,0.24200109,-0.12840518,-0.057197616,0.25801754,-0.18271422,-0.21398932,0.10574436
P08237,0.14260037,0.21670653,-0.20264335,-0.02276875,0.009382557,0.14281236,0.2563967,0.03116003,-0.046597872,-0.16277382,0.05120924,0.38835922,0.08012498,-0.0043543316,-0.35077125,0.28597307,0.12321125,-0.20296273,-0.1377195,0.004679241,-0.11934042,0.26578578,0.06964818,-0.08567941,-0.010446906,0.15281329,0.2897464,-0.019751543,0.19323741,0.14714351,0.079178646,0.41604102,0.07797152,-0.00015320629,0.1337703,0.053260736,0.1129348,0.19045262,-0.15760814,0.03261374,0.092289686,0.14128365,-0.048714627,-0.19735532,0.00998633,0.036171593,-0.1334208,0.27470785,-0.005096541,0.08740764,-0.061186984,0.26020908,0.19541496,-0.060136124,0.0729636,-0.32882345,-0.070153594,-0.36682394,-0.13874057,0.14609821,-0.022648364,0.06890059,0.009339418,-0.12348373
Q9URB4,-0.015936673,0.18316133,-0.116536945,0.042393237,0.044260327,-0.10950043,0.11103423,0.052831214,0.07761293,-0.13958684,-0.07339206,0.10420272,0.097014256,0.069389716,-0.1948788,0.21422355,0.18723094,-0.24449217,-0.17263709,-0.028049732,-0.09866274,0.13466853,0.09949642,-0.056062806,0.19895878,0.07766718,0.22382139,-0.11395467,0.28274408,-0.10678576,0.008309271,0.137433,0.20764637,-0.07658162,0.052396532,0.24071041,-0.013645228,0.07596296,-0.051478192,-0.09065884,0.07612342,-0.027674804,-0.085423045,-0.069845855,0.14116296,0.016616505,0.058718905,0.51452327,-0.045677286,0.1991495,-0.15369198,-0.007820701,-0.052992105,-0.30663446,-0.063311055,-0.19812605,-0.11273294,-0.18666962,-0.1623493,-0.12419121,-0.026901767,-0.21110997,-0.06005671,0.2070742
Q05086,0.035242226,0.12077476,0.066928506,0.1386782,-0.030772913,0.06930341,0.46555358,0.07689604,-0.065505765,-0.19514924,-0.019940205,0.1604995,0.0948177,0.04616827,-0.0441017,0.16995572,0.2620746,-0.051049437,-0.08547053,0.09175661,0.06944437,-0.14655718,-0.0982269,-0.05623594,0.030877661,-0.105479866,0.33341295,0.039346017,0.14455621,0.021042407,-0.17197138,0.07145726,-0.052528348,-0.029365815,0.31160292,0.109529786,-0.005988259,0.28166687,0.018086702,-0.099059984,-0.05927493,0.057820957,0.18411386,-0.021543544,0.056119926,-0.037915196,-0.3390742,0.047761045,-0.01851026,-0.3663873,-0.37272543,0.22249289,0.28992623,-0.062312774,-0.029499352,-0.28832433,0.13956708,-0.19605823,-0.2963758,-0.12360585,-0.11921202,-0.14236102,-0.06976946,-0.07325733
O14788,0.08560426,0.1671733,0.015938474,0.0024038926,-0.015323523,0.0634184,0.09016709,0.13321128,-0.094240926,-0.12004765,0.010501131,0.008585621,-0.015416464,-0.06865015,0.012227356,0.097118676,-0.042788237,-0.06645869,-0.319234,-0.007861389,0.19012183,-0.008219261,0.098398186,0.016520403,0.19091447,0.14088637,0.32947928,0.09532932,0.07476814,-0.18307051,0.02896485,0.018522814,-0.18249258,-0.15194438,-0.007432039,0.084865145,-0.1253339,0.15063788,0.072811715,-0.024294972,0.05669134,0.27529746,-0.043038804,0.03295982,0.005179573,-0.10856967,0.09071928,0.17328808,0.10741525,-0.028477073,-0.1028081,-0.048062284,-0.08900164,0.033563964,-0.09469263,0.0040724054,0.19271117,-0.118792005,-0.18331139,-0.27130008,0.20515905,-0.03399841,0.103396565,-0.061687928
Q6ZNA4,0.034757145,0.09305306,-0.049027808,0.030887268,0.10559149,0.08532725,-0.005459279,-0.17894417,-0.24409243,-0.031956017,0.11101055,-0.08685604,-0.096619084,0.13262717,-0.03340049,-0.01977599,0.26623553,-0.05453982,-0.16627295,0.08180387,-0.030158449,0.16555172,0.0010348633,0.12769774,0.004868947,0.21124148,0.62329173,0.23097788,-0.27314937,0.15660813,-0.12744614,0.020644736,-0.108475775,-0.107005015,0.25745133,-0.15254833,0.16248155,0.21412067,0.025173433,0.12540567,0.16121303,-0.00013592467,0.3634335,-0.1807172,-0.21484475,-0.1519523,-0.25924146,-0.10629803,0.30042404,-0.45599025,-0.26723105,0.13336067,0.3679232,0.35075328,-0.0916816,-0.110291876,0.17207941,-0.41231787,-0.35137847,0.06092363,-0.13096377,0.0480858,-0.07940207,0.0779127
P12530,0.06167438,0.14775927,0.2719566,0.12766674,-0.0041498095,0.21000394,0.31138343,0.12328112,-0.14217237,-0.34301215,-0.020775564,0.19940263,0.074652776,0.052067127,-0.23381875,-0.015117433,0.09094334,0.13049065,-0.11281344,-0.09034794,-0.05010381,0.09125274,-0.2119152,-0.09465872,-0.007227555,0.16388264,0.1651629,0.0008016061,-0.0028794538,-0.18544573,-0.08791318,0.24148211,0.06840839,-0.0018000454,0.22819428,-0.11192414,0.17900561,-0.13410589,-0.08571409,-0.07102798,0.0002545081,0.17943472,0.03007926,-0.14776379,0.13926709,-0.07180701,-0.17139432,0.16652909,0.17958318,-0.22685301,-0.24288355,-0.089665,0.044996683,-0.16191214,0.14093308,-0.17031154,0.27611652,-0.31592837,-0.19851412,-0.12246455,0.01165688,0.028929278,0.16926396,-0.18168722
P14921,0.02959508,-0.030743532,0.19344349,0.123215474,0.066765994,0.16599196,0.15591462,0.05951461,-0.12816145,-0.13355803,0.073110014,-0.047388032,-0.033516426,0.0957094,-0.013086289,0.090809375,0.13576725,0.052938443,-0.26059636,0.07050377,-0.022722375,-0.119980685,-0.13249892,0.066366814,-0.027308486,0.0071385726,0.26099294,0.08022828,0.01387444,-0.025191639,-0.033236004,0.033107355,0.04024477,0.1125382,0.30895725,0.061109476,0.009616319,-0.10300984,0.08881967,-0.043419376,-0.07329389,0.16132297,0.076084435,0.08819538,0.08645454,-0.1296515,-0.12248985,0.24292973,-0.044386324,-0.24292278,-0.25419283,0.12838012,0.31649128,0.022361562,-0.07585269,-0.062000968,0.16192818,-0.16412054,-0.2723115,-0.22742648,-0.11093936,-0.17387936,-0.025344582,0.023352157
P0A7W7,0.03498918,0.03944157,-0.33394876,-0.25045747,0.23839945,-0.15441185,0.1461831,0.13611417,-0.08296201,0.21646705,-0.11189243,0.082719,0.15310238,-0.23795451,-0.25994855,0.09484707,-0.016986698,0.01590763,-0.20135635,-0.067422874,-0.026415667,0.050932147,0.12505144,-0.11374915,0.092950106,0.15793595,0.21477146,0.05383821,0.05656875,-0.17209662,-0.009857658,-0.11114691,0.11591141,-0.018493727,0.020107504,0.06217081,-0.2012227,-0.056119643,0.07924864,-0.012243271,-0.033061318,0.40669084,-0.1574617,-0.1577204,-0.043542996,-0.1061898,0.037907027,0.399804,-0.15696,0.324264,-0.19220218,-0.08263792,-0.1286038,-0.428791,-0.05883776,-0.17062679,-0.14322701,-0.074644946,-0.16633059,-0.12913622,0.14282663,-0.13318542,-0.12548117,0.008814182
O75570,0.13895813,0.1677246,-0.015054325,0.06788337,-0.06636919,-0.15390755,0.19792923,0.058346163,-0.041887324,-0.32334292,0.036833137,-0.0017643087,0.020307897,0.1571625,-0.05322285,-0.016576968,0.29362047,0.08325505,-0.101317905,0.090687305,-0.020557549,-0.054841906,0.10413947,-0.18634251,0.03988536,-0.16408855,0.37401062,0.042830914,0.085219614,-0.085323974,0.0060639605,0.11830796,0.07756508,0.04908201,0.34078726,0.25454634,0.011784628,0.253262,-0.047251597,-0.12578587,-0.10525192,0.028434146,0.04305754,-0.108474225,-0.18242472,-0.037896063,-0.23427355,0.08592092,0.16264759,-0.23438528,-0.26700655,0.16230547,0.16721934,-0.26462784,-0.063396126,-0.16715991,0.11587213,-0.21066272,-0.2265691,-0.23481198,-0.010017037,-0.12625715,-0.074608445,-0.12093715
P99029,-0.11769341,-0.03110975,0.1427503,-0.30887806,0.009798426,0.08296482,0.2464906,0.089450195,-0.02332192,-0.014882989,-0.056831174,0.05887301,-0.15258689,0.040835913,-0.1538618,0.186998,-0.22289805,0.16874829,0.16446494,-0.08985784,-0.1031636,-0.007980123,-0.024536107,0.16843215,-0.18284743,0.16082256,-0.09974203,0.33214402,0.4135093,-0.3949319,-0.37763214,-0.105981365,-0.04771861,-0.06263609,0.01964214,-0.39799038,-0.25453544,-0.34310916,0.28368366,0.05138115,0.19740719,0.021095622,-0.26131022,-0.03450344,0.100130826,-0.05000444,0.2646323,-0.06406518,-0.09022616,0.1321073,0.027729005,-0.32114616,-0.13971198,-0.20204628,0.07150182,0.07072264,-0.22062336,0.33167934,0.022599673,0.11989712,0.18165542,-0.052397054,0.16946918,-0.0049346276
P09104,0.102068454,0.22753729,-0.1306434,0.04042871,-0.023030575,-0.06417809,0.19811115,0.14645013,0.0684864,-0.21748352,-0.030538157,0.21895789,0.07664434,0.0578376,-0.27577764,0.32111865,0.16835415,-0.17080617,0.027911134,0.012453865,-0.1170053,0.17657307,0.21253577,-0.12450589,0.09050246,-0.042254657,0.27284282,0.05896493,0.35689616,0.080104955,0.057954717,0.22319879,0.2135594,0.077862516,0.22478881,0.21967152,0.03096965,0.07786312,-0.20274113,-0.109275594,0.067041524,0.10419376,0.037824444,-0.13990995,0.14178868,-0.0020659827,-0.07121084,0.3854021,-0.14774613,-0.0012406893,0.01558347,0.10171695,0.16323175,-0.08205491,0.06667429,-0.27285266,-0.013837304,-0.19355068,-0.345257,0.017171852,-0.08131549,-0.07502466,0.0077526905,0.005321577
P42227,-0.026096769,0.22714244,0.09540043,0.029427808,-0.17280926,0.07702893,0.28080922,-0.0073289312,-0.0808788,-0.20215607,-0.034333125,0.1188786,0.057980392,-0.044331282,0.03725584,-0.13628665,0.13913149,0.14997292,-0.2642026,0.032269336,0.09249461,0.0046172813,-0.07109367,-0.16048601,0.1075343,0.03988047,0.14556473,-0.084089555,-0.08172572,-0.09564371,-0.0585616,0.2035134,-0.060669366,-0.101788074,0.12611282,0.01590614,0.027358618,0.20629989,-0.08309148,-0.16966094,0.04623075,0.028775718,-0.061624974,-0.17270224,-0.20632558,-0.01153929,-0.42297727,-0.06495238,0.105078615,-0.31047833,-0.45377976,0.10121638,0.14676213,-0.28005055,-0.08073178,-0.15554312,0.22668228,-0.33949903,-0.107668884,-0.23122226,-0.01905246,-0.10186275,0.045258697,-0.31602916
P00326,-0.031652413,0.12771153,0.1529927,-0.3083017,-0.012833089,-0.026670951,-0.39998442,0.034068044,-0.24758139,-0.02072882,-0.21089351,0.049343783,0.1856056,-0.0059805177,-0.066187635,0.019093294,-0.17444736,-0.33370504,-0.15987733,-0.1280322,-0.016587507,0.124770604,-0.23542833,0.18198687,-0.09095268,0.34282124,-0.45802504,0.17995077,0.18082859,-0.40716285,0.04647438,-0.00041216612,-0.12921342,0.0005824454,-0.08882201,-0.3268986,-0.12072109,0.10454016,-0.019268706,0.08178512,0.055221528,-0.21384804,0.079872556,0.3334657,-0.21676269,0.27189976,0.22582695,0.11410538,0.35973567,0.26046258,-0.048037454,-0.00810927,-0.31805062,-0.17476651,0.0040309113,0.24378198,-0.52104694,0.27404365,0.32894364,0.066781,0.025846407,0.14117816,0.036596473,0.32081786
P40296,0.08832422,0.14650866,-0.10811143,-0.28377727,0.055501807,0.002050911,-0.26358956,0.26379243,0.10065586,-0.19725978,-0.18520953,0.14872666,-0.17296606,0.032567147,-0.16370021,-0.13325289,0.02967672,0.06697354,0.079261646,0.28101733,0.076396555,-0.027270963,0.18141979,-0.11481694,0.008493662,0.032337412,0.23026817,0.16920467,-0.0501234,-0.47247007,0.10318427,-0.14539935,0.22218338,0.30152395,0.24840538,0.019636571,-0.040372986,-0.1762712,-0.06516199,-0.09066062,-0.13560466,0.2032211,0.117907844,-0.22881621,0.0086476505,-0.32661405,0.052129585,0.11167779,0.28773153,-0.19244646,-0.08649762,-0.078353316,0.037690353,-0.008807078,-0.24008627,-0.061106466,-0.063994385,-0.2655681,-0.26299092,-0.04832431,0.20331736,0.06840547,0.23614597,-0.1860212
O15360,0.085052595,0.14417921,0.3795545,0.019223988,-0.015869532,0.2284477,0.38964415,-0.14522538,-0.10567839,-0.2613176,-0.021945052,0.4253139,-0.07141118,-0.11535768,-0.103475764,-0.12106407,-0.21703471,0.27301252,-0.1057999,-0.11767871,-0.00555316,-0.058954395,-0.13425413,-0.2616122,-0.18377505,0.22176369,0.09396921,0.09692519,0.06523247,-0.20673823,-0.28426236,0.07175399,0.020906374,0.21450356,0.13191597,-0.32961407,0.12119001,-0.13447008,-0.031016931,-0.14390258,0.13164021,0.15967324,-0.15766639,-0.030751262,0.18948668,-0.010922499,-0.32672083,-0.28538838,-0.0061566206,-0.3545041,-0.40881687,-0.07968203,0.29946822,-0.2582498,0.3083888,-0.1712926,0.27558717,-0.26637694,-0.13848187,-0.10151711,-0.021727204,-0.14174178,0.11102581,-0.35101923
P01721,-0.006246105,-0.09306336,0.043079905,-0.103145726,-0.19928454,-0.31013975,-0.14468394,0.06771059,-0.14266708,-0.1744332,-0.30630976,-0.47248843,0.072516285,-0.63966143,0.48550647,0.056468513,-0.39196247,0.22735423,-0.53014225,-0.12967606,0.026922535,-0.23710135,0.3945483,0.21225065,0.28020567,0.099670395,-0.15190034,-0.050329037,0.19106928,0.10351362,0.2986575,-0.29952574,-0.32050297,0.086899154,-0.5546001,-0.28742552,-0.5728292,0.0338607,-0.03809035,0.1632896,0.16884065,0.2833719,0.012736492,-0.0050199665,-0.11097231,-0.64458525,0.0020849034,0.008596808,-0.07773002,-0.2837059,0.27860433,-0.23058967,-0.07377513,0.018580437,-0.053061124,0.33095434,0.26978493,0.13360555,0.024949363,-0.06860243,0.4590453,-0.27148706,-0.126194,-0.37739912
Q5JFD7,0.047740612,0.21387751,-0.07925264,-0.07467171,0.010750722,0.09575337,0.16127366,0.26296195,-0.16344714,-0.15922818,0.12751636,0.099630594,0.14063977,0.22432224,-0.17424755,0.19465348,-0.006723784,-0.19760273,0.064792275,-0.024912959,0.02026527,0.09496079,-0.10790313,-0.06350506,0.00091160834,0.028579332,-0.038398117,0.18924862,0.28428817,0.062236734,-0.04433704,0.41533267,-0.010519732,0.042803213,0.24285929,0.18696657,0.060824856,0.19601208,0.14501172,-0.00086434186,-0.025765486,-0.017487217,-0.09982259,0.10276884,0.08641067,0.3583192,0.091943264,0.05377645,0.041822527,-0.027510952,0.13106062,0.15682334,0.12962471,0.03753607,-0.07346742,-0.26032022,-0.14952487,0.012660563,0.050589316,0.06818515,0.06729816,0.20078531,-0.060854726,-0.040100794
P11574,0.23018925,0.22685222,-0.17719483,-0.097679384,-0.16157149,0.10668579,0.26005167,0.26481628,0.12522423,-0.19636583,0.115713835,0.05402011,0.18498214,0.14231098,-0.19187213,0.22179098,0.19902766,-0.24949074,-0.059436724,0.05967053,0.008048084,-0.14209789,0.2809102,-0.099577665,0.03784952,-0.06331229,0.26617652,0.12744457,0.18982537,0.12490133,0.023338363,0.31368363,0.05587726,-0.07770235,0.31141,0.2554878,0.008623391,0.30950204,0.076187626,-0.03730367,0.009272799,0.24242766,0.12848905,-0.19650775,0.04449281,-0.06478551,-0.14616084,0.25463787,-0.07528175,-0.15376736,0.043640733,0.21415436,0.14870979,-0.0013147816,0.07385371,-0.31191677,-0.00674475,-0.28937954,-0.19371602,-0.03198749,-0.075424775,0.12411711,-0.022907646,-0.22480081
Q8GE63,0.07700478,0.19351627,-0.20242262,0.009190813,0.07476353,-0.14605866,0.27353644,0.17241211,0.18237385,-0.23522887,-0.059474796,0.093431726,0.09743107,0.12367003,-0.25738132,0.28586492,0.29458702,-0.25338006,-0.0010875203,-0.044474997,-0.17667985,0.078118004,0.23365408,-0.16409355,0.15597622,0.029231772,0.28535903,0.038111657,0.4123948,-0.0052702725,0.09987822,0.19082189,0.21391541,-0.12237677,0.1117367,0.22369584,0.07399316,0.109482296,-0.04197967,-0.055621654,0.21633829,-0.041793246,-0.064668395,-0.23098087,0.083370715,0.03328196,-0.0052162483,0.38992286,-0.21868308,0.061591767,-0.1237837,0.051578812,0.04607557,-0.23160517,-0.04398686,-0.31548956,-0.10879335,-0.36792976,-0.24245399,0.05941272,-0.20128703,-0.1608412,-0.05211927,0.026901525
O14544,-0.014813885,0.16568676,0.12876152,-0.004897274,0.045867924,0.18635708,0.13782665,-0.050343376,-0.21593842,0.008753322,0.14527676,0.068100065,0.026813978,0.13855384,-0.07360837,-0.0011211596,0.019754685,0.024617404,-0.25684458,0.0034823762,0.040049467,0.17312077,-0.07144295,0.042715788,-0.10329853,0.24366716,0.4477275,0.15360595,-0.086926885,0.021831952,-0.14237937,0.20307158,-0.15403797,-0.18290469,0.25511548,-0.20920068,0.09117553,0.10174708,0.052125476,-0.02075407,0.12700684,0.12279798,0.10447163,-0.02778203,0.0499807,-0.09651624,-0.38788366,-0.042603817,0.148596,-0.3955059,-0.2392652,0.06766822,0.30378565,0.24749321,-0.010447018,-0.12008179,0.22943577,-0.26636344,-0.36118206,-0.1103522,-0.1490381,-0.019354552,0.1430657,0.0020531975
P32189,0.053819906,-0.13353567,0.2436049,-0.035781294,-0.1650324,0.3207182,-0.13059457,-0.098731115,-0.35120553,-0.028235741,0.053116977,-0.066419296,-0.0174501,-0.14337958,-0.43152708,-0.30841258,-0.031713486,-0.09321301,-0.097743586,-0.25851437,0.12811948,0.31830323,-0.09706787,0.0053699836,-0.33948997,-0.032068938,-0.34459049,0.2043805,0.2571274,0.31325954,0.20255819,0.06694219,0.08366437,0.3268593,0.065653585,0.027766258,0.23845606,-0.26310304,-0.50094634,-0.117338434,-0.07731248,-0.15238501,-0.05987435,0.2347916,-0.06254764,0.77196175,-0.107573725,-0.06731551,0.04531863,0.097736776,-0.19720562,0.013052365,0.07726045,-0.14179498,0.062391605,-0.06879134,-0.33242458,0.17962953,0.07035973,0.2922654,-0.2190815,0.3103215,-0.11667402,-0.027264211
P06744,0.052848592,0.28134632,-0.05283048,-0.02904243,-0.20148839,0.12548596,0.04289884,0.08302133,-0.0449156,-0.19359404,0.052276805,0.13810176,0.1676936,0.13368823,-0.22273026,-0.078233875,0.06301239,-0.13463542,-0.20019053,0.036468074,-0.051945608,0.15622884,0.082080364,-0.048172943,0.00994337,0.16023768,0.10199392,-0.15710719,0.118109986,0.009721242,0.07336953,0.45355344,0.06914426,-0.16231433,0.09263235,0.14589626,0.13947856,0.24489616,-0.053530574,-0.06656571,-0.10444886,-0.11813882,-0.11468295,-0.106113404,0.09474471,0.15158187,-0.19063064,0.3017957,0.18919267,-0.00976835,-0.1932401,0.021341389,0.106561765,-0.1861338,0.0024976302,-0.24338716,-0.066609815,-0.32643276,-0.012549462,-0.10445371,-0.07894707,0.005950913,0.017308917,-0.04267602
P01859,-0.039064586,-0.06760284,0.15645185,0.043055814,-0.17234881,0.15094788,0.10096727,-0.0045013838,-0.1971964,-0.29714072,-0.20268731,-0.2023051,-0.109183855,-0.46140897,0.24220559,0.168595,-0.235514,0.20788245,-0.69071364,-0.10522011,0.18630321,-0.10150414,-0.110558935,0.06415082,0.07938514,0.21124294,-0.32238388,-0.16097288,0.12523545,-0.026253365,-0.04028318,-0.12993012,-0.44670385,0.1579416,-0.3244161,-0.3515173,-0.27907488,-0.09976066,0.04064002,0.13272616,0.50730705,0.03669246,-0.031664394,-0.029799324,-0.007550925,-0.034714114,0.012346983,-0.30210444,-0.014897426,-0.21876074,0.15420198,-0.15741074,0.041254666,0.08571004,-0.0716304,-0.14943993,0.3148495,-0.24743143,0.028626984,-0.061525017,0.2829405,-0.16385534,-0.2759288,-0.37971085
Q9KKF0,0.0932693,0.23987342,-0.19551206,-0.15943468,-0.0605272,0.004267347,0.5820907,0.22275579,0.4260259,-0.067649774,-0.07278103,0.04699694,0.04894088,0.2786709,-0.18432982,0.33574194,0.33343393,-0.26258066,0.28013372,-0.08247455,-0.0991442,-0.36350605,0.2641974,-0.2195355,0.07834599,-0.121704966,0.13235864,0.1503348,0.32141116,0.15806729,-0.09919777,0.26291162,0.2640245,-0.05917243,0.22278824,0.13455674,0.147894,0.1496986,0.12103587,0.024485484,0.3481816,-0.12624161,-0.009744097,-0.35815683,-0.07264342,-0.01723377,0.022799991,0.11526539,-0.32658634,-0.02246169,-0.19017422,0.19444981,0.14216787,-0.2668496,0.07580626,-0.49635184,-0.14503987,-0.47030723,-0.17971916,0.10872844,-0.24892294,-0.018741073,-0.16212863,-0.41755432
O75914,0.13237438,-0.041945934,0.1556423,0.17653465,0.0782152,-0.045759972,0.2086893,-0.10806,0.089480154,-0.17519718,0.106766894,0.04200105,-0.015584921,0.37758905,0.25844055,-0.08788572,0.06753686,-0.022272963,-0.11530241,0.17071186,-0.1305902,-0.2282232,0.13501936,-0.0073771216,-0.17908242,-0.09334339,-0.25175387,-0.031220594,0.3665135,-0.036183216,-0.0852449,0.20799111,-0.16312617,-0.1581994,0.004489933,-0.27183706,-0.04704603,0.2704952,0.08375722,-0.03563769,-0.15456568,-0.26452813,0.25757626,0.19678107,-0.13723373,0.23396076,-0.15427342,-0.32979235,-0.19932821,-0.24367541,0.009211808,0.35074484,0.10110502,-0.015772216,0.021036614,-0.12018155,-0.03962506,0.19969195,0.04325418,0.097767696,-0.30079865,0.09091352,-0.2952092,-0.01904121
A5D8V6,-0.1736955,-0.36461425,0.382605,-0.087520234,0.19538322,0.28532594,0.19849485,-0.08379994,0.015283994,0.116453394,0.36565566,-0.023387956,-0.213827,0.23807289,0.18460086,-0.015767131,0.040386606,-0.0007102685,-0.24848792,-0.27436867,-0.087274775,0.13343263,0.0062871277,-0.26346794,0.36545867,0.32060665,-0.05385779,-0.008907435,-0.3356221,-0.23447642,-0.3723816,0.30322972,0.40020013,0.16234791,0.044929173,0.0055759773,0.12074661,-0.1889085,0.40317565,-0.051918224,-0.0052344836,0.49036667,-0.3097087,-0.05553669,0.16854239,0.055266548,-0.03505438,-0.2882747,-0.25786358,0.0969377,0.07027787,-0.060060672,-0.10119817,-0.39748022,0.18277906,0.33685496,0.069884285,0.21759716,0.13686824,0.08360824,0.053368688,0.23151654,0.189846,-0.17563674
